,SMILES
4151,CN1C(=O)C[C@H](CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@H]1c1ccccc1
4152,CC(C)(C)c1ccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(=O)[nH]1
4153,O=C(Nc1ncc2c(n1)CCOC2)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4154,CNS(=O)(=O)CCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4155,Cn1ccnc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1=O
4156,CSCC[C@H](NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(N)=O
4157,O=C(NCc1ccnc(-n2cncn2)c1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4158,O=C1CC2(CC(CNC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C2)N1
4159,CC(C)O[C@@]1(C)C[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4160,CCCN1CCC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
4161,O=C(NCc1noc(-c2ccco2)n1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4162,CN(C)S(=O)(=O)c1cnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
4163,COc1cncc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
4164,Cn1nc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(=O)n(C)c1=O
4165,CN(C)[C@@H]1CC[C@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
4166,CCn1cc(O[C@@H]2COC[C@@H]2NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
4167,Cc1nn(C)c(C)c1[C@@H]1OCC[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4168,O=C(N[C@@H]1CCO[C@H]1c1ccc(=O)[nH]c1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4169,Cn1ccnc1[C@@H]1OCC[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4170,CCn1ccnc1[C@@H]1OCC[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4171,O=C(N[C@@H]1CCO[C@H]1c1cccnc1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4172,CCn1cc([C@@H]2OCC[C@H]2NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
4173,Cc1cnnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
4174,Cn1ccnc1[C@@H]1OCCC[C@H]1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4175,CCOCc1cc(=O)n2nc(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)nc2[nH]1
4176,O=C(Nc1cccc(-n2nccn2)c1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4177,Cn1cc([C@@H]2NC(=O)CC[C@H]2NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
4178,NC(=O)CN1CCC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
4179,CC(C)(CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)N1CCCC1
4180,O=C(CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)Nc1ccc2c(c1)OCCO2
4181,Cc1cc(S(C)(=O)=O)cnc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4182,O=C(NCCCc1c[nH]cn1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4183,CN1CCC(n2cc(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cn2)CC1
4184,O=C(N[C@@H]1CCO[C@H]1c1ccncc1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4185,O=C(Nc1nc2cnccn2n1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4186,O=C(NCc1cncs1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4187,O=C(NCc1nnc(C2CCOCC2)[nH]1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4188,Cn1c(=O)oc2ccc(CNC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cc21
4189,C[C@@H]1C[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4190,COC1CC(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
4191,Cn1cncc1C1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
4192,O=C(NC[C@@H]1CCCO[C@H]1c1cn[nH]c1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4193,O=C1CC2(CCC(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)CN1
4194,CN1CCc2c(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cccc2C1=O
4195,CN(C)c1nnc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]1
4196,O=C(NCc1nc(=O)[nH]c(=O)[nH]1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4197,Cn1cc(O[C@@H]2COC[C@@H]2NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
4198,O=C(NCCc1cncs1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4199,O=C(Nc1cc2n(n1)CCC2)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4200,O=C(Nc1ccccc1-c1nn[nH]n1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4201,CN(C)Cc1ccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
4202,O=C(N[C@@H]1CCO[C@H]1c1cc[nH]n1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4203,O=C(Nc1nc(C2CCOCC2)ns1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4204,O=C(Nc1ccc2oc(=O)[nH]c(=O)c2c1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4205,Cc1noc([C@@H]2OCC[C@@H]2NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4206,Cc1nn(C)c(N2CCC2)c1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4207,O=C(Nc1ccns1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4208,CN1CCC[C@H]1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4209,C[C@@H]1[C@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCS1(=O)=O
4210,COc1cc(CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ccn1
4211,O=C(NCCOC1CCOCC1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4212,O=C(NCc1ccc[nH]c1=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4213,COc1cnc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1OC
4214,CN(C)S(=O)(=O)N1CC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
4215,CO[C@H]1C[C@@H](CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
4216,C[C@@H]1C[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4217,CN(C)S(=O)(=O)N1CC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
4218,COCc1cc(=O)n2nc(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)nc2[nH]1
4219,CO[C@H]1C[C@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
4220,N#Cc1cn(CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(=O)[nH]c1=O
4221,Cn1ccnc1[C@@H]1OCC[C@H]1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4222,C[C@@H]1[C@H](CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCN1C
4223,NC(=O)[C@@H]1CCCN1CCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4224,NC(=O)CC1(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCCC1
4225,CC1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CN(S(C)(=O)=O)C1
4226,Cn1nnc2ccc(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cc21
4227,Cn1ccnc1[C@@H]1NC(=O)CC[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4228,Cn1ccnc1[C@@H]1NC(=O)CC[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4229,Cn1nccc1[C@@H]1OCCC[C@H]1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4230,CC(C)(CCN1CCOCC1)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4231,COc1ccnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4232,CCO[C@@]1(C)C[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4233,CCOc1ccnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4234,CSCC[C@H](NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1nn[nH]n1
4235,O=C(Nc1cnc2nccn2c1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4236,Cc1nc2ccccn2c(=O)c1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4237,COc1cccc(CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4238,O=C(NCC12CCCN(CCC1)C2)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4239,COc1ccc(CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
4240,O=C(NCCN1CCN(c2ncccn2)CC1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4241,Cc1c([C@@H]2OCC[C@H]2NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cnn1C
4242,Cc1cc2nc(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cc(N(C)C)n2n1
4243,O=C(NC[C@@H]1CC[C@H](c2nc(C3CC3)no2)O1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4244,CN1C[C@@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1=O
4245,COc1cc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cnc1OC
4246,COc1cc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n[nH]1
4247,Cc1cn(C)nc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4248,Cn1nnnc1-c1ccc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
4249,CS(=O)(=O)N[C@@H]1CCCC[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4250,CC(C)(CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)n1cccn1
4251,CN(C)C(=O)C(C)(C)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4252,O=C(N[C@H]1CCNC1=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4253,COc1nc(C)cc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4254,CCON(CC)C(=O)CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4255,NC(=O)[C@H]1C[C@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
4256,Cc1cc2[nH]c(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cc(=O)n2n1
4257,CCCN(C)CCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4258,O=C(NC[C@@H]1CCO[C@@H]1c1nc(C2CC2)no1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4259,Cn1cc2ccc(CNC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cc2n1
4260,Cc1noc([C@@H]2OCC[C@@H]2CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4261,Cc1ncccc1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4262,Cn1ncc(C2CCC2)c1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4263,CC1CC(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
4264,CSCC[C@H](NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(N)=O
4265,O=C(Nc1cnc2ccnn2c1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4266,Cn1ncc2c(=O)nc(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)[nH]c21
4267,CSc1cc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ncn1
4268,CC(C)[C@H](NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1ncc[nH]1
4269,O=C(N[C@H]1CCNC1=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4270,C[C@@H](NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)N1CCSCC1
4271,Cc1noc([C@@H]2CC[C@H](CNC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)O2)n1
4272,Cc1c[nH]c(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4273,CCn1nncc1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4274,O=C(Nc1nccc(C2CC2)n1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4275,O=C(NCc1cc2c([nH]c1=O)CCC2)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4276,CCN1CCC[C@@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
4277,CON(C)C(=O)[C@@H](C)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4278,O=C(Nc1nccn2ncnc12)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4279,Cc1cc2nccc(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)n2n1
4280,CN1C(=O)CC[C@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@H]1c1nccn1C
4281,O=C(NCc1cncnc1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4282,CN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4283,O=C(NCc1c[nH]c(=O)c2ccccc12)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4284,Cc1cnn2cc(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cnc12
4285,COc1ccc(CNC(=O)CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
4286,O=C(NC[C@@H]1Cc2ccccc2CO1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4287,CS(=O)(=O)c1nccc(C2(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)n1
4288,CNC(=O)CC1(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCCC1
4289,CS(=O)(=O)C1(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCCC1
4290,CCOc1cccc(CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4291,CN(C)c1ccc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
4292,Cn1ncc(C2CC2)c1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4293,O=C(Nc1cnn2ccccc12)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4294,Cc1nn[nH]c1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4295,CO[C@@H](C)CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4296,CCCN(C)CC(C)(C)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4297,O=C(NCc1ccc2[nH]c(=O)oc2c1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4298,O=C(NCCc1cn2cccnc2n1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4299,O=C(NCCc1cncnc1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4300,O=C(NCc1ccc(N2CCCNC2=O)cc1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4301,CO[C@@]1(C)C[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4302,O=C(NCCC1SCCS1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4303,CN(C)CC1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCC1
4304,O=C(NCCCc1ccco1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4305,CN1CCc2cc(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)ccc2C1=O
4306,CCn1nccc1[C@@H]1OCC[C@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4307,CCCc1nccnc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4308,CCS(=O)(=O)C1(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
4309,CC(C)(CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)n1ccnc1
4310,Cc1nccc(C2(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)n1
4311,O=C(NCCc1cncnc1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4312,CCn1ccnc1[C@@H]1OCC[C@H]1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4313,O=C(N[C@@H]1C[C@@H](N2CCOCC2)C12CCC2)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4314,Cn1oc(=O)cc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4315,Cc1cnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
4316,O=C(Nc1ccc2c(n1)OCCO2)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4317,O=C(NCc1ccns1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4318,O=C(NCc1ccc(N2CCCNC2=O)cc1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4319,O=C(NCCc1ccoc1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4320,COCCOCCOCCCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4321,Cn1ncc(C2CC2)c1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4322,CCc1ncc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
4323,Cc1nn(C)cc1-c1ccc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
4324,NC(=O)C1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1
4325,NS(=O)(=O)c1ccc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
4326,O=C(NC1CCN(C2CCOCC2)CC1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4327,O=C(Nc1nnc2cnccn12)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4328,NC(=O)c1csc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4329,CN1CCO[C@@H](CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@@H]1c1cnn(C)c1
4330,Cc1cc(C)n(CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4331,COCc1nccc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
4332,O=C(N[C@@H]1CCO[C@H]1c1cnn(CC2CC2)c1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4333,O=C(N[C@@H]1CCO[C@H]1c1ccnn1CC1CC1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4334,CN1C(=O)C[C@H](CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@H]1c1ccncc1
4335,O=C(N[C@@H]1C[C@@H]2CC[C@H]1O2)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4336,COCCn1cc([C@@H]2OCC[C@H]2NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
4337,CCn1cc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
4338,Cn1ncc(C2CCC2)c1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4339,CCc1nc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1C
4340,CON(C)CCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4341,O=C(NCc1cc2n(n1)CCC2)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4342,NC(=O)NCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4343,COCc1nnc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]1
4344,O=C(Nc1ccc2c(c1)CS(=O)(=O)C2)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4345,CO[C@H](C)CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
4346,O=C(NC1CCN(c2ncccn2)CC1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
