,SMILES
3198,COc1ccc(CNC(=O)CCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
3199,CS(=O)(=O)c1nccc(C2(NCc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)n1
3200,CS(=O)(=O)C1(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCCC1
3201,Cn1ncc(C2CC2)c1CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3202,Cc1nn[nH]c1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3203,CO[C@@H](C)CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3204,O=C(NCCOc1cc(Cl)cc(CNCc2ccc3[nH]c(=O)oc3c2)c1)c1cc(=O)[nH]c2ccccc12
3205,O=C(NCCOc1cc(Cl)cc(CNCCc2cn3cccnc3n2)c1)c1cc(=O)[nH]c2ccccc12
3206,O=C(NCCOc1cc(Cl)cc(CNCCc2cncnc2)c1)c1cc(=O)[nH]c2ccccc12
3207,CO[C@@]1(C)C[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3208,CN(C)CC1(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCC1
3209,CCn1nccc1[C@@H]1OCC[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3210,CCS(=O)(=O)C1(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
3211,CC(C)(CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)n1ccnc1
3212,Cc1nccc(C2(NCc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)n1
3213,O=C(NCCOc1cc(Cl)cc(CNCCc2cncnc2)c1)c1cc(=O)[nH]c2ccccc12
3214,O=C(NCCOc1cc(Cl)cc(CN[C@@H]2C[C@@H](N3CCOCC3)C23CCC3)c1)c1cc(=O)[nH]c2ccccc12
3215,Cn1oc(=O)cc1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3216,Cc1cnc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
3217,O=C(NCCOc1cc(Cl)cc(CNc2ccc3c(n2)OCCO3)c1)c1cc(=O)[nH]c2ccccc12
3218,O=C(NCCOc1cc(Cl)cc(CNCc2ccns2)c1)c1cc(=O)[nH]c2ccccc12
3219,O=C(NCCOc1cc(Cl)cc(CNCCc2ccoc2)c1)c1cc(=O)[nH]c2ccccc12
3220,COCCOCCOCCCCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3221,Cn1ncc(C2CC2)c1CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3222,NC(=O)C1(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1
3223,NS(=O)(=O)c1ccc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
3224,O=C(NCCOc1cc(Cl)cc(CNC2CCN(C3CCOCC3)CC2)c1)c1cc(=O)[nH]c2ccccc12
3225,O=C(NCCOc1cc(Cl)cc(CNc2nnc3cnccn23)c1)c1cc(=O)[nH]c2ccccc12
3226,NC(=O)c1csc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3227,CN1CCO[C@@H](CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@@H]1c1cnn(C)c1
3228,Cc1cc(C)n(CCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3229,COCc1nccc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3230,CN1C(=O)C[C@H](CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@H]1c1ccncc1
3231,O=C(NCCOc1cc(Cl)cc(CN[C@@H]2C[C@@H]3CC[C@H]2O3)c1)c1cc(=O)[nH]c2ccccc12
3232,COCCn1cc([C@@H]2OCC[C@H]2NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
3233,CCn1cc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
3234,CCc1nc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1C
3235,CON(C)CCCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3236,O=C(NCCOc1cc(Cl)cc(CNCc2cc3n(n2)CCC3)c1)c1cc(=O)[nH]c2ccccc12
3237,NC(=O)NCCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3238,COCc1nnc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]1
3239,CO[C@H](C)CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3240,O=C(NCCOc1cc(Cl)cc(CNC2CCN(c3ncccn3)CC2)c1)c1cc(=O)[nH]c2ccccc12
3241,COCC1(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
3242,CN(C)C(=O)C1CCC(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
3243,CCNC(=O)CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3244,C[C@@H](CN(C)CCCN(C)C)NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3245,CNS(=O)(=O)c1ncccc1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3246,CC(C)n1ncnc1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3247,CN(C)C(=O)c1ccc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
3248,Cc1nn(C)cc1[C@@H]1OCC[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3249,NC(=O)c1coc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3250,O=C1CC[C@@H](CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)N1
3251,O=C(NCCOc1cc(Cl)cc(CNCCn2ccnn2)c1)c1cc(=O)[nH]c2ccccc12
3252,CN(C)CCCN(C)CCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3253,Cn1c(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nnc1C1CC1
3254,O=C1CC[C@@H](CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)N1
3255,Cc1nn(C)cc1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3256,O=C(NCCOc1cc(Cl)cc(CNCCCn2cncn2)c1)c1cc(=O)[nH]c2ccccc12
3257,CCO[C@H]1C[C@H](NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
3258,CN(C)C(=O)C1CCC(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
3259,CCn1cc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
3260,Cc1cnn(C)c1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3261,COCC1(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
3262,Cn1c(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n[nH]c1=O
3263,CSCCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3264,CN(CCCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)S(C)(=O)=O
3265,C[C@H](NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1cnccn1
3266,O=C(NCCOc1cc(Cl)cc(CNCCn2ccsc2=O)c1)c1cc(=O)[nH]c2ccccc12
3267,Cc1cncc(CCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3268,Cn1nccc1[C@@H]1NC(=O)CC[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3269,O=C(NCCOc1cc(Cl)cc(CNCc2cn(C3CCC3)nn2)c1)c1cc(=O)[nH]c2ccccc12
3270,O=C(NCCOc1cc(Cl)cc(CN[C@@H]2C[C@H]3CC[C@@H]2O3)c1)c1cc(=O)[nH]c2ccccc12
3271,CCn1ncnc1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3272,C[C@@H](NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1cnccn1
3273,Cc1nc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)sc1C(N)=O
3274,O=C(NCCOc1cc(Cl)cc(CNCCN2CCCC2=O)c1)c1cc(=O)[nH]c2ccccc12
3275,Cc1cc(=O)[nH]c(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3276,O=C(NCCOc1cc(Cl)cc(CNc2nc3[nH]ccc(=O)n3n2)c1)c1cc(=O)[nH]c2ccccc12
3277,Cn1ccc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1=O
3278,CN(C)C(=O)c1ccc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
3279,Cn1cncc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1=O
3280,CSc1nc(=O)cc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]1
3281,COC1CC(CCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
3282,O=C(NCCOc1cc(Cl)cc(CNCc2cc3n(n2)CCCC3)c1)c1cc(=O)[nH]c2ccccc12
3283,Cn1cncc1[C@@H]1NC(=O)CC[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3284,CCONC(=O)CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3285,COC[C@@H]1CC[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3286,C[C@H](NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1cnnn1C
3287,CCON(C)C(=O)CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3288,O=C1CC[C@@H](CCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)N1
3289,Cn1ncnc1CCCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3290,CN(C)[C@H]1C[C@@H](CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
3291,O=C(NCCOc1cc(Cl)cc(CNCCn2ccsc2=O)c1)c1cc(=O)[nH]c2ccccc12
3292,C[C@@H](NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1cnnn1C
3293,CCOc1c(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(=O)c1=O
3294,O=C(NCCOc1cc(Cl)cc(CNCc2nccc(=O)[nH]2)c1)c1cc(=O)[nH]c2ccccc12
3295,CN1C(=O)C[C@H](CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@H]1c1cccnc1
3296,CCO[C@@H]1C[C@@H](NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@@H]1SC
3297,O=C1CC[C@@H](CCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)N1
3298,CCN(OC)C(=O)CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3299,Cn1cnc(CCCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3300,CN(C)CCn1cc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
3301,O=C(NCCOc1cc(Cl)cc(CNCC(=O)N2CCCO2)c1)c1cc(=O)[nH]c2ccccc12
3302,Cn1cc(CCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
3303,CCOc1cncc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3304,CC1(C)SC[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3305,CS(=O)(=O)n1ccc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3306,O=C(NCCOc1cc(Cl)cc(CNCCOCC2CCC2)c1)c1cc(=O)[nH]c2ccccc12
3307,O=C(NCCOc1cc(Cl)cc(CN[C@H]2C[C@@H](N3CCCC3)C2)c1)c1cc(=O)[nH]c2ccccc12
3308,Cc1cc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(N(C)C)nn1
3309,Cn1cc([C@@H]2OCC[C@H]2CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
3310,Cc1ccc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
3311,CNC(=O)c1ccc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
3312,Cc1cc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cnn1
3313,CN1C(=O)C[C@H](NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@H]1c1cccnc1
3314,Cn1cc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
3315,Cn1nc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c2cnccc21
3316,O=C(NCCOc1cc(Cl)cc(CNC2(c3ccncn3)CC2)c1)c1cc(=O)[nH]c2ccccc12
3317,Cn1cc([C@@H]2OCC[C@H]2NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
3318,Cn1cnc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
3319,N#C[C@H]1CC[C@@H](NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
3320,O=C(NCCOc1cc(Cl)cc(CNc2ncnn2-c2ccncc2)c1)c1cc(=O)[nH]c2ccccc12
3321,O=C(NCCOc1cc(Cl)cc(CNCCCn2cn[nH]c2=O)c1)c1cc(=O)[nH]c2ccccc12
3322,O=C(NCCOc1cc(Cl)cc(CNCc2cnc3n2CCCC3)c1)c1cc(=O)[nH]c2ccccc12
3323,CS(=O)(=O)CCCCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3324,O=C(NCCOc1cc(Cl)cc(CNCc2ncc3c(n2)CCOC3)c1)c1cc(=O)[nH]c2ccccc12
3325,Cn1nccc1[C@@H]1OCC[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3326,CCn1nc(C)c(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3327,CC(C)n1cnc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3328,O=C(NCCOc1cc(Cl)cc(CNc2nnn[nH]2)c1)c1cc(=O)[nH]c2ccccc12
3329,NC(=O)C1CC(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
3330,COc1cncc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
3331,O=C(NCCOc1cc(Cl)cc(CNc2cc(=O)n3nccc3[nH]2)c1)c1cc(=O)[nH]c2ccccc12
3332,O=C(NCCOc1cc(Cl)cc(CNCCn2ccn3nccc3c2=O)c1)c1cc(=O)[nH]c2ccccc12
3333,O=C(NCCOc1cc(Cl)cc(CNCc2cc(=O)[nH][nH]2)c1)c1cc(=O)[nH]c2ccccc12
3334,O=C(NCCOc1cc(Cl)cc(CNCc2nc3ccccc3c(=O)[nH]2)c1)c1cc(=O)[nH]c2ccccc12
3335,O=C(NCCOc1cc(Cl)cc(CNCc2cc3n(n2)CCCO3)c1)c1cc(=O)[nH]c2ccccc12
3336,O=C(NCCOc1cc(Cl)cc(CNC2CCN(C(=O)c3cn[nH]c3)CC2)c1)c1cc(=O)[nH]c2ccccc12
3337,COCCOc1ccc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
3338,Cc1nc(C)c(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
3339,CS(=O)(=O)c1ccc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
3340,COc1cncc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
3341,CO[C@@H]1COC[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3342,O=C(NCCOc1cc(Cl)cc(CNC2CC(N3CCOCC3)C2)c1)c1cc(=O)[nH]c2ccccc12
3343,NC(=O)N1CCC(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
3344,COc1cc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)sn1
3345,O=C(NCCOc1cc(Cl)cc(CNCCn2cnccc2=O)c1)c1cc(=O)[nH]c2ccccc12
3346,O=C(NCCOc1cc(Cl)cc(CNC[C@@H]2OC[C@@H]3COCC[C@@H]32)c1)c1cc(=O)[nH]c2ccccc12
3347,CC(C)C[C@H](NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)N1CCOCC1
3348,COCC1(CCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
3349,CCn1nnc(C)c1CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3350,O=C(NCCOc1cc(Cl)cc(CN[C@@H]2CCOC2)c1)c1cc(=O)[nH]c2ccccc12
3351,Cn1nnc2cc(NCc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)ccc21
3352,CN1CCN(c2cc(NCc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)ccn2)CC1
3353,O=C(NCCOc1cc(Cl)cc(CNc2nc(Cc3ccncc3)no2)c1)c1cc(=O)[nH]c2ccccc12
3354,O=C(NCCOc1cc(Cl)cc(CNCc2cc(C3CC3)n[nH]2)c1)c1cc(=O)[nH]c2ccccc12
3355,COc1cncc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3356,CN1CCC[C@@H](CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@@H]1c1cncn1C
3357,CN1C(=O)C[C@H](CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[C@H]1c1cnn(C)c1
3358,Cc1[nH][nH]c(=O)c1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3359,O=C(NCCOc1cc(Cl)cc(CNCCCc2cncnc2)c1)c1cc(=O)[nH]c2ccccc12
3360,CCCCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3361,CC(C)(C)NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3362,C[C@@H]1C[C@H]1c1nnc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]1
3363,O=C(NCCOc1cc(Cl)cc(CNc2cccc(Cc3nn[nH]n3)c2)c1)c1cc(=O)[nH]c2ccccc12
3364,Cc1cc2[nH]nc(NCc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)c2c(=O)n1C
3365,CCn1nc(C)nc1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3366,Cn1ccnc1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3367,CCn1c(C)cc2[nH]nc(NCc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)c2c1=O
3368,C[C@@H](NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)NCCc1ccccc1
3369,CC(C)(NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1c[nH]nn1
3370,Cc1cnc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
3371,O=C(NCCOc1cc(Cl)cc(CNCCS(=O)(=O)C2CC2)c1)c1cc(=O)[nH]c2ccccc12
3372,O=C(CCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)Nc1ncc[nH]1
3373,Cc1c(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nnn1C
3374,CCS(=O)(=O)CCCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3375,CN1CCC(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)(N2CCOCC2)CC1
3376,O=C(NCCOc1cc(Cl)cc(CNCc2ccsn2)c1)c1cc(=O)[nH]c2ccccc12
3377,CS(=O)(=O)CC1(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCC1
3378,CO[C@@H]1COC[C@@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3379,Cn1cc([C@@H]2C[C@H]2NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
3380,CC12OCC(NCc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)(CO1)CO2
3381,NC(=O)[C@H]1CCC[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3382,O=C(NCCOc1cc(Cl)cc(CNCc2cc(=O)[nH]c(=O)[nH]2)c1)c1cc(=O)[nH]c2ccccc12
3383,NC(=O)c1cn(CCCCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
3384,Cc1cc2c(c(NCc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)nn2C)c(=O)n1C
3385,CC[C@@H]1OCC[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3386,NC(=O)C1(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C2CC3CC(C2)CC1C3
3387,O=C(NCCOc1cc(Cl)cc(CNCC2(N3CCOCC3)CCOCC2)c1)c1cc(=O)[nH]c2ccccc12
3388,CS(=O)(=O)c1cccc(CCNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
3389,O=C(NCCOc1cc(Cl)cc(CNCCC2CSC2)c1)c1cc(=O)[nH]c2ccccc12
3390,CC(C)NS(=O)(=O)c1cccc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
3391,Cc1ncc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
3392,Cc1ccnc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
3393,O=C(NCCOc1cc(Cl)cc(CN[C@@H]2C[C@H]2N2CCOCC2)c1)c1cc(=O)[nH]c2ccccc12
3394,CON1CCC(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
3395,CCO[C@H]1C[C@@H](NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
3396,CNC(=O)NCCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3397,O=C(NCCOc1cc(Cl)cc(CNCc2ncc3c(n2)CCC3)c1)c1cc(=O)[nH]c2ccccc12
3398,CCn1cncc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1=O
3399,N#CC1(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCC1
3400,CC(C)(CCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)S(C)(=O)=O
3401,O=C(NCCOc1cc(Cl)cc(CN[C@@H]2C[C@H]2C2CC2)c1)c1cc(=O)[nH]c2ccccc12
3402,Cc1c([C@@H]2C[C@H]2NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cnn1C
3403,CON(C)C(=O)CNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3404,CC[C@@H]1C[C@H]1NCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3405,O=C(NCCOc1cc(Cl)cc(CNCc2n[nH]c(=O)n2C2CC2)c1)c1cc(=O)[nH]c2ccccc12
3406,Cc1n[nH]c(C)c1CCNCc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
3407,CCc1cc(NCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1C
3408,Cc1nc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)co1
3409,O=C(NCCOc1cc(Cl)cc(CNCCCc2cncnc2)c1)c1cc(=O)[nH]c2ccccc12
3410,CCNS(=O)(=O)c1cccc(CNCc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
