SMILES,ID,product_1,product_2,product_3,product_4
O=C(O)CC1CCCNC(=O)C1,EN300-195590,O=C1CC(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCN1,O=C1CC(CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCN1,O=C1CC(CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCN1,O=C1CC(CC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCN1
NC(=O)c1cnc(C(=O)O)cn1,EN300-1273172,NC(=O)c1cnc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,NC(=O)c1cnc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,NC(=O)c1cnc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,NC(=O)c1cnc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1
O=C(O)C1CCCc2ncnn21,EN300-1273016,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCCc2ncnn21,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCCc2ncnn21,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCCc2ncnn21,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCCc2ncnn21
CO[C@@H]1COC[C@H]1n1cc(C(=O)O)nn1,EN300-1273249,CO[C@@H]1COC[C@H]1n1cc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,CO[C@@H]1COC[C@H]1n1cc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,CO[C@@H]1COC[C@H]1n1cc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,CO[C@@H]1COC[C@H]1n1cc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1
CC(=O)NC(COC(C)C)C(=O)O,EN300-1299691,CC(=O)NC(COC(C)C)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)NC(COC(C)C)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)NC(COC(C)C)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)NC(COC(C)C)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)c1ccc(CO)cn1,EN300-1270299,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc(CO)cn1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc(CO)cn1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc(CO)cn1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc(CO)cn1
COCC1(C(=O)O)CCCO1,EN300-1301381,COCC1(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCO1,COCC1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCO1,COCC1(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCO1,COCC1(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCO1
COCC(C)(O)CC(=O)O,EN300-1296824,COCC(C)(O)CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(C)(O)CC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(C)(O)CC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(C)(O)CC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)C1(n2ccnn2)CC1,EN300-658559,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(n2ccnn2)CC1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(n2ccnn2)CC1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(n2ccnn2)CC1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(n2ccnn2)CC1
O=C(O)c1c[nH]c2ncnc(O)c12,EN300-746311,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1c[nH]c2ncnc(O)c12,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1c[nH]c2ncnc(O)c12,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1c[nH]c2ncnc(O)c12,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1c[nH]c2ncnc(O)c12
O=C(O)c1cnc[nH]1,EN300-62808,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnc[nH]1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnc[nH]1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnc[nH]1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnc[nH]1
CC(=O)N1CSC[C@H]1C(=O)O,EN300-736749,CC(=O)N1CSC[C@H]1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)N1CSC[C@H]1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)N1CSC[C@H]1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)N1CSC[C@H]1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CN(C)CC=CC(=O)O,EN300-736086,CN(C)CC=CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C)CC=CC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C)CC=CC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C)CC=CC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC1(C(=O)O)CCCOC1,EN300-1072199,COC1(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCOC1,COC1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCOC1,COC1(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCOC1,COC1(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCOC1
O=C(O)c1nccnc1O,EN300-97055,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nccnc1O,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nccnc1O,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nccnc1O,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nccnc1O
CNC(=O)CCC(=O)O,EN300-1081277,CNC(=O)CCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)CCC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)CCC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)CCC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)c1cn2ccncc2n1,EN300-1068231,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn2ccncc2n1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn2ccncc2n1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn2ccncc2n1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn2ccncc2n1
O=C(O)CN1C(=O)c2ccccc2C1=O,EN300-16561,O=C(CN1C(=O)c2ccccc2C1=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CN1C(=O)c2ccccc2C1=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CN1C(=O)c2ccccc2C1=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CN1C(=O)c2ccccc2C1=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC(=O)c1cccc(CC(=O)O)c1,EN300-1179673,NC(=O)c1cccc(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1,NC(=O)c1cccc(CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1,NC(=O)c1cccc(CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1,NC(=O)c1cccc(CC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1
Cn1ccnc1CCC(=O)O,EN300-755481,Cn1ccnc1CCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1ccnc1CCC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1ccnc1CCC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1ccnc1CCC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(=O)N1CSC[C@@H]1C(=O)O,EN300-761220,CC(=O)N1CSC[C@@H]1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)N1CSC[C@@H]1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)N1CSC[C@@H]1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)N1CSC[C@@H]1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)C12C3C4C1C1C2C3C41CO,EN300-1081965,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C12C3C4C1C1C2C3C41CO,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C12C3C4C1C1C2C3C41CO,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C12C3C4C1C1C2C3C41CO,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C12C3C4C1C1C2C3C41CO
O=C(O)c1cn(CC2CCCO2)nn1,EN300-368758,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn(CC2CCCO2)nn1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn(CC2CCCO2)nn1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn(CC2CCCO2)nn1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn(CC2CCCO2)nn1
O=C(O)c1n[nH]c2nc[nH]c(=O)c12,EN300-1266218,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1n[nH]c2nc[nH]c(=O)c12,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1n[nH]c2nc[nH]c(=O)c12,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1n[nH]c2nc[nH]c(=O)c12,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1n[nH]c2nc[nH]c(=O)c12
Cn1ncc2[nH]c(=O)c(C(=O)O)cc21,EN300-805037,Cn1ncc2[nH]c(=O)c(C(=O)N[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cc21,Cn1ncc2[nH]c(=O)c(C(=O)NC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cc21,Cn1ncc2[nH]c(=O)c(C(=O)NCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cc21,Cn1ncc2[nH]c(=O)c(C(=O)NCCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cc21
Cn1cnnc1CCC(=O)O,EN300-1138792,Cn1cnnc1CCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1cnnc1CCC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1cnnc1CCC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1cnnc1CCC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)c1cc(F)n[nH]1,EN300-150212,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(F)n[nH]1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(F)n[nH]1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(F)n[nH]1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(F)n[nH]1
CC(CN(C)C)C(=O)O,EN300-1072123,CC(CN(C)C)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(CN(C)C)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(CN(C)C)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(CN(C)C)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)c1cc(CO)cc(CO)c1,EN300-211158,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(CO)cc(CO)c1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(CO)cc(CO)c1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(CO)cc(CO)c1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(CO)cc(CO)c1
Cn1cc(C=CC(=O)O)nn1,EN300-833130,Cn1cc(C=CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,Cn1cc(C=CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,Cn1cc(C=CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,Cn1cc(C=CC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1
O=C(O)C=CCO,EN300-724810,O=C(C=CCO)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(C=CCO)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(C=CCO)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(C=CCO)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)C(F)(F)C1(O)CCOCC1,EN300-706065,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)C1(O)CCOCC1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)C1(O)CCOCC1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)C1(O)CCOCC1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)C1(O)CCOCC1
CS(=O)(=O)c1cnn(CC(=O)O)c1,EN300-78121,CS(=O)(=O)c1cnn(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1,CS(=O)(=O)c1cnn(CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1,CS(=O)(=O)c1cnn(CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1,CS(=O)(=O)c1cnn(CC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1
Cn1ncc(C(=O)O)c1S(N)(=O)=O,EN300-294731,Cn1ncc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1S(N)(=O)=O,Cn1ncc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1S(N)(=O)=O,Cn1ncc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1S(N)(=O)=O,Cn1ncc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1S(N)(=O)=O
O=C(O)Cn1cnnn1,EN300-20980,O=C(Cn1cnnn1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(Cn1cnnn1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(Cn1cnnn1)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(Cn1cnnn1)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC(=O)c1cc(C(=O)O)ccn1,EN300-102071,NC(=O)c1cc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)ccn1,NC(=O)c1cc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)ccn1,NC(=O)c1cc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)ccn1,NC(=O)c1cc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)ccn1
O=C(O)CC1(O)CCCOC1,EN300-1071940,O=C(CC1(O)CCCOC1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CC1(O)CCCOC1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CC1(O)CCCOC1)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CC1(O)CCCOC1)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1cc(CC(=O)O)nn1,EN300-1073264,Cn1cc(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,Cn1cc(CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,Cn1cc(CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,Cn1cc(CC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1
N#CC1(C(=O)O)CCS(=O)(=O)CC1,EN300-73967,N#CC1(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCS(=O)(=O)CC1,N#CC1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCS(=O)(=O)CC1,N#CC1(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCS(=O)(=O)CC1,N#CC1(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCS(=O)(=O)CC1
O=C(O)C(F)C1CCOC1,EN300-783124,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)C1CCOC1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)C1CCOC1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)C1CCOC1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)C1CCOC1
O=C1CS(=O)(=O)C[C@@H](C(=O)O)N1,EN300-754584,O=C1CS(=O)(=O)C[C@@H](C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N1,O=C1CS(=O)(=O)C[C@@H](C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N1,O=C1CS(=O)(=O)C[C@@H](C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N1,O=C1CS(=O)(=O)C[C@@H](C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N1
O=C(O)c1n[nH]c2c1COCC2,EN300-103031,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1n[nH]c2c1COCC2,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1n[nH]c2c1COCC2,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1n[nH]c2c1COCC2,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1n[nH]c2c1COCC2
CCC[C@H](O)C(=O)O,EN300-316679,CCC[C@H](O)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCC[C@H](O)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCC[C@H](O)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCC[C@H](O)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CS(=O)(=O)c1ccc(C(=O)O)[nH]1,EN300-325759,CS(=O)(=O)c1ccc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]1,CS(=O)(=O)c1ccc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]1,CS(=O)(=O)c1ccc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]1,CS(=O)(=O)c1ccc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]1
CC1=NS(=O)(=O)N(C)C=C1C(=O)O,EN300-736093,CC1=NS(=O)(=O)N(C)C=C1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1=NS(=O)(=O)N(C)C=C1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1=NS(=O)(=O)N(C)C=C1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1=NS(=O)(=O)N(C)C=C1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)CC1CCS(=O)(=O)CC1,EN300-250120,O=C(CC1CCS(=O)(=O)CC1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CC1CCS(=O)(=O)CC1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CC1CCS(=O)(=O)CC1)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CC1CCS(=O)(=O)CC1)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)[C@@H]1CCOC1,EN300-697519,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@@H]1CCOC1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@@H]1CCOC1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@@H]1CCOC1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@@H]1CCOC1
