product_1,ID
NS(=O)(=O)c1sccc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1268512
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1COC[C@@H]1n1ccnn1,EN300-1273248
NC(=O)C1CC2CC(NC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2C1,EN300-1268016
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC12CCC(C1)C(=O)N2,EN300-761163
CC(C)[C@H](NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O,EN300-760963
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@H]1CCC(=O)N1,EN300-736753
CS(=O)(=O)N1CC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-1074280
NC(=O)C1C[C@H]2C[C@@H](NC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)[C@H]2C1,EN300-1091489
CC[C@@H](NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N(C)C,EN300-1266535
COCc1nc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)no1,EN300-1087201
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCC1CCS(=O)(=O)C1,EN300-1212491
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1COC[C@@H]1n1cccn1,EN300-1086925
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCc1c[nH]nn1,EN300-1178209
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCOC1CCS(=O)(=O)CC1,EN300-1179745
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H](O)CO,EN300-761719
CC(C)(CNC(N)=O)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-747207
O=C1CC[C@H](NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CN1,EN300-1073068
CC1(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)COCCO1,EN300-1073254
CC(CS(=O)(=O)N(C)C)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-262364
CC(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CS(=O)(=O)C1,EN300-1266519
CC(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nnnn1C,EN300-173020
CS(=O)(=O)CCn1cc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,EN300-1106813
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H]1OCO[C@H]1C(=O)NC1CC1,EN300-814063
Cn1cc(N2CC(NC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CCC2=O)cn1,EN300-781724
CCCNC(=O)C(C)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1068125
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1cnon1,EN300-1068239
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1cnc2n1CCOC2,EN300-701259
COCCn1cnc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,EN300-783415
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCn1ccc(=O)[nH]c1=O,EN300-755040
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCN(c2cc(=O)[nH]cn2)C1,EN300-741831
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCN(c2ncc[nH]c2=O)C1,EN300-735820
Cn1cnc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1,EN300-305701
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1c[nH]c(=O)[nH]c1=O,EN300-95642
COc1nn(C)cc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-746927
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1C[C@@H]2COC[C@@H]2O1,EN300-657222
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CC2(C1)CS(=O)(=O)C2,EN300-657153
CC1(C)C(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CS1(=O)=O,EN300-171811
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnc(N2CCOCC2)[nH]1,EN300-121972
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CC2(CCNC2=O)C1,EN300-743350
CN1CCC(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O,EN300-257433
CN1CCC(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1=O,EN300-657329
O=C1CC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C(=O)N1,EN300-708742
NS(=O)(=O)C1(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-378652
CS(=O)(=O)[C@H]1C[C@H](NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-378760
CN1CCn2c(CNC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nnc2C1=O,EN300-378252
Cc1n[nH]c(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,EN300-697462
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCOC1CCOC1,EN300-702062
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@H]1CCCC(=O)N1,EN300-658538
CC(Cn1cccn1)(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O,EN300-658613
CN1CCn2c(CCNC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nnc2C1=O,EN300-378880
Cc1nnn(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1C,EN300-378088
CO[C@@H]1CCOC[C@H]1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-640527
CS(=O)(=O)Cc1nnc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]1,EN300-637483
Cc1cc(=O)[nH]c(N2CCC(NC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)n1,EN300-385227
CN1CCN(CCCNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-13957
CN(C)c1ccc2nnc(CNC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)n2n1,EN300-398869
COC1(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCS(=O)(=O)C1,EN300-396284
CN(C)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-19760
CC(Cn1cncn1)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-57824
NC(=O)CC1CC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-393334
CC(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cn(C)nn1,EN300-393300
CNC(=O)C1(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCOCC1,EN300-386242
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-384647
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCn1ccc(=O)[nH]c1=O,EN300-384280
CN(C)C(=O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-30695
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCS(=O)(=O)N1CCCC1,EN300-398631
CN(C)S(=O)(=O)C1(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-384380
COCC(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nnn[nH]1,EN300-391801
C[S+]([O-])CCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-398686
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCN1CCOCC1,EN300-19625
COCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-19016
CNC(=O)C1(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCOCC1,EN300-386241
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-379700
C[C@H](Cc1cn(C)nn1)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-379052
CC1(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCNC1=O,EN300-381095
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1nnc2n1CCNC2=O,EN300-379616
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1cn(C2CC2)c(=O)[nH]c1=O,EN300-378853
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCc1nnc2n1CCNC2=O,EN300-386262
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC12COCCN1CCOC2,EN300-322494
Cc1nc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)sc1S(N)(=O)=O,EN300-275740
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CCNC1=O,EN300-253681
CCn1cc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)[nH]c1=O,EN300-366803
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCc1nnc2c(=O)[nH]ccn12,EN300-371715
CC(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nnc2c(=O)[nH]ccn12,EN300-371774
Cn1ccn2c(CCNC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nnc2c1=O,EN300-371151
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CC(CO)(CO)C1,EN300-322603
CC(C)(CNS(C)(=O)=O)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-371103
CCN(CC)C(=O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-370585
CN(CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)CCS(C)(=O)=O,EN300-374347
CC(C)(CNS(N)(=O)=O)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-373908
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1nnc2c(=O)[nH]ccn12,EN300-370767
Cn1ccn2c(CNC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nnc2c1=O,EN300-367574
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1C(=O)NCC12CCOCC2,EN300-310254
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1nc2c(c(=O)[nH]1)COCC2,EN300-358945
C[C@@H]1CS(=O)(=O)C[C@@H]1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-371704
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(c2nnn[nH]2)CCC1,EN300-343434
CS(=O)(=O)c1ccc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,EN300-365763
Cn1cc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)[nH]c1=O,EN300-365140
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC12COCCN1C(=O)COC2,EN300-345560
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCN(C2CCOCC2)C1=O,EN300-344421
NC(=O)C1(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCS(=O)(=O)CC1,EN300-343582
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCCCn2c1n[nH]c2=O,EN300-343271
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC12CCN(CC1)C2,EN300-342668
CC(C)(CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)CS(N)(=O)=O,EN300-234086
CN(C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)S(=O)(=O)CCCN,EN300-333776
CSCC[C@H](NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O,EN300-206189
Cn1nnc2c1CC(NC(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)CC2,EN300-341011
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)C(O)c1ccccn1,EN300-332714
Cn1cc([C@@H]2NC(=O)CC[C@H]2NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,EN300-317957
NC(=O)CN1CCC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-318250
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)C(O)c1cccnc1,EN300-332453
CCN1CCC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1=O,EN300-332520
CN(C)c1nnc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]1,EN300-331775
Cn1cc(O[C@@H]2COC[C@@H]2NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,EN300-331382
C[C@@H]1[C@H](NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCS1(=O)=O,EN300-321110
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1ccc[nH]c1=O,EN300-204161
CN(C)S(=O)(=O)N1CC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-322783
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nn1ccc(=O)[nH]c1=O,EN300-135546
CN(C)S(=O)(=O)N1CC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-322799
COCc1cc(=O)n2nc(NC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nc2[nH]1,EN300-321867
N#Cc1cn(CCNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)[nH]c1=O,EN300-314243
NC(=O)[C@@H]1CCCN1CCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-314167
Cn1ccnc1[C@@H]1NC(=O)CC[C@H]1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-313840
CN1CCCC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1=O,EN300-313267
CN1C[C@@H](NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O,EN300-312893
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CCC2(C1)OCCO2,EN300-311990
CS(=O)(=O)N(C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@@H]1CCCC[C@H]1N,EN300-312526
CN(C)C(=O)C(C)(C)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-306692
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@H]1CCNC1=O,EN300-307333
CCON(CC)C(=O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-311755
NC(=O)[C@H]1C[C@H](NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-311771
CN1CCOCC1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-311514
CSCC[C@H](NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O,EN300-206190
Cn1ncc2c(=O)nc(NC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)[nH]c21,EN300-310726
CC1(C)CNC(=O)C1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-309434
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@H]1CCNC1=O,EN300-119051
CCn1nncc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-314838
CON(C)C(=O)[C@@H](C)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-312880
COC1(OC)CCOCC1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-85990
CC(CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)S(C)(=O)=O,EN300-309380
CC(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(=O)[nH][nH]1,EN300-305198
CC1CC(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC(=O)N1,EN300-305473
Cn1oc(=O)cc1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-305197
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1nnc(C2CCOC2)[nH]1,EN300-304981
NC(=O)C1(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCOCC1,EN300-301703
NS(=O)(=O)c1ccc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,EN300-300360
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1nc(O)cc(O)n1,EN300-298807
NC(=O)c1csc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,EN300-303598
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CCO,EN300-297144
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCS(=O)(=O)C(F)(F)F,EN300-300044
CCn1cc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,EN300-300088
CON(C)CCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-269612
NC(=O)NCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-269419
COCc1nnc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]1,EN300-299390
COC1CS(=O)(=O)CC1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-299387
CCNC(=O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-298840
NC(=O)c1coc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,EN300-266460
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H]1CCC(=O)N1,EN300-297937
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCn1ccnn1,EN300-295372
CN(C)CCCN(C)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-298883
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H]1CCC(=O)N1,EN300-297938
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCn1cncn1,EN300-270328
Cn1c(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]c1=O,EN300-269628
CN(CCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)S(C)(=O)=O,EN300-269878
O=C1CC(CCNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CN1,EN300-298582
Cn1nccc1[C@@H]1NC(=O)CC[C@H]1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-266370
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCNC1=O,EN300-298184
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CCCC1=O,EN300-98214
Cc1cc(=O)[nH]c(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,EN300-264600
Cn1ccc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nc1=O,EN300-263946
Cn1cncc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1=O,EN300-269972
Cn1cncc1[C@@H]1NC(=O)CC[C@H]1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-266368
CCONC(=O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-266068
CCON(C)C(=O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-266024
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC[C@@H]1CCC(=O)N1,EN300-261625
Cn1ncnc1CCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-261521
C[C@@H](NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnnn1C,EN300-264308
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1nccc(=O)[nH]1,EN300-261178
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC[C@@H]1CCC(=O)N1,EN300-261624
CCN(OC)C(=O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-260947
Cn1cnc(CCCNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,EN300-261242
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(=O)N1CCCO1,EN300-260475
Cn1cc(CCNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,EN300-260262
CC1(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC(=O)NC1,EN300-258435
Cn1cc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,EN300-266023
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCn1cn[nH]c1=O,EN300-267004
CS(=O)(=O)CCCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-257260
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnn[nH]1,EN300-33999
