SMILES,TITLE,Hybrid2,fragments,site
CC1(CC[C@@H]([C@]23[C@@H]1C[C@]([C@]45[C@@H]2CC[C@H]([C@H]4O)C(=C)C5=O)(OC3)O)O)C,oridonin,-7.550424,x0874,active-noncovalent
C[N@H+]1CCc2cc3c(cc2[C@@H]1[C@H]4c5ccc6c(c5C(=O)O4)OCO6)OCO3,bicuculline-(+),-7.549971,x0161,active-noncovalent
c1cc(ccc1C(=O)NP(=O)(N)N)F,flurofamide,-7.549950,x0749,active-covalent
c1nc2c(=O)[nH]c(nc2n1COC(CO)CO)N,ganciclovir,-7.549510,x0397,active-noncovalent
CCOC(=O)c1c[nH]cn1,C-751,-7.548897,x0397,active-noncovalent
COc1ccc(cc1OC2CCCC2)C(=O)Nc3c(cncc3Cl)Cl,piclamilast,-7.547668,x0195,active-noncovalent
c1cc(c2ccsc2c1)N3CC[NH+](CC3)CCCCOc4ccc5ccc(=O)[nH]c5c4,brexpiprazole,-7.547366,x0195,active-noncovalent
CCCC[C@@H](CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N,octocrylene,-7.546808,x0195,active-noncovalent
C[NH+]1CCC(CC1)COc2cc3c(cc2OC)c(ncn3)Nc4cc(ccc4Cl)OC,AZM-475271,-7.545916,x0104,active-noncovalent
C[C@H]1COCC[N@@]1c2c3ccc(nc3nc(n2)[N@@]4CCOC[C@@H]4C)c5ccc(c(c5)CO)OC,AZD8055,-7.545352,x0434,active-noncovalent
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C,pancuronium,-7.545088,x0104,active-noncovalent
c1cc2c(cc1)C(=O)C(=C(C2=O)[C@H]3CC[C@@H](CC3)c4ccc(cc4)Cl)[O-],atovaquone,-7.545006,x0104,active-noncovalent
c1c2c(=O)[nH]cnc2n(n1)[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)O,allopurinol-riboside,-7.544447,x0104,active-noncovalent
COC(=O)c1ccccc1O,methyl-salicylate,-7.543220,x0195,active-noncovalent
c1ccc(cc1)Nc2nc(c(s2)NC(=O)C3CCCCC3)C(=O)N,UNC-3230,-7.542748,x0195,active-noncovalent
C[C@@H]([C@@H](c1ccc(c(c1)O)O)O)[NH3+],levonordefrin,-7.542301,x0678,active-noncovalent
c1cc(cc(c1)Cl)OCc2c3c(ncnc3n(n2)C4CCOCC4)N,PF-4800567,-7.540519,x0195,active-noncovalent
Cc1nnc(s1)Sc2c3cc(c(cc3ncn2)OC)OC,SKLB1002,-7.540480,x0195,active-noncovalent
C1C[C@](C[C@H]1C(=O)[O-])(C(=O)[O-])[NH3+],cis-ACPD,-7.539293,x0397,active-noncovalent
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COP(=O)([O-])[O-])O)CCC4=CC(=O)C=C[C@]34C)O,prednisolone-sodium-phosphate,-7.539170,x0072,active-noncovalent
CC(C)[NH2+]CCCn1c2c(c(ncn2)N)nc1Sc3cc4c(cc3I)OCO4,PU-H71,-7.538965,x0830,active-covalent
c1ccn2c(c1)[nH+]cc2CC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],minodronic-acid,-7.538495,x0831,active-covalent
c1ccc2c(c1)ccc(n2)COc3ccc(cc3)[C@@H](C4CCCC4)C(=O)[O-],veliflapon,-7.538077,x0107,active-noncovalent
c1ccc(cc1)Nc2cc(ccc2C(=O)N3CCC(CC3)[NH+]4CCCC4)C(=O)N5CCC(CC5)[NH+]6CCCC6,UNC1215,-7.536646,x0104,active-noncovalent
c1c(c(=O)[nH]c(=O)n1[C@H]2C[C@@H]([C@H](O2)CO)O)Br,broxuridine,-7.535619,x0195,active-noncovalent
CN1CC[NH+](CC1)[C@@H]2Cc3ccccc3Sc4c2cc(cc4)Cl,clorotepine,-7.535008,x1418,active-covalent
c1ccc(cc1)C2=C/C(=C\c3ccc(o3)c4ccc(cc4)N(=O)=O)/C(=O)N2c5ccc(cc5)C(=O)[O-],4E1RCat,-7.534995,x0104,active-noncovalent
c1c(c(nc(c1SC#N)N)N)SC#N,PR-619,-7.533534,x0195,active-noncovalent
COC(=O)c1ccc(cc1)O,methylparaben,-7.533010,x0678,active-noncovalent
Cc1cc(cc(c1Cl)C)O,chloroxylenol,-7.532886,x0195,active-noncovalent
C[C@@]1(CC(=O)N(C1=O)C)c2ccccc2,methsuximide,-7.531943,x0749,active-covalent
C[C@@H](CC(=O)[O-])C[NH3+],3-methyl-GABA,-7.530840,x0397,active-noncovalent
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)c5ccco5)C)O)Cl)C,mometasone-furoate,-7.530324,x0874,active-noncovalent
Cc1ccnc2c1CCC[C@H]2C(=S)N,isotiquimide,-7.529212,x1077,active-noncovalent
c1cc(c(cc1C(=O)Nc2c(cncc2Cl)Cl)OCC3CC3)OC(F)F,roflumilast,-7.528419,x0104,active-noncovalent
C[NH+](C)C1(CCCC1)CNC(=O)c2cc(c(c(c2)OC)OCc3ccccc3)OC,Org-25543,-7.528271,x0161,active-noncovalent
COc1ccc(c(c1)OC)/C=C/c2cc(cc(c2)OC)OC,TMS,-7.526848,x0749,active-covalent
C[C@@H](Cc1ccccc1)[NH3+],dextroamphetamine,-7.525565,x0195,active-noncovalent
C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(c4cccs4)(c5cccs5)O)C,tiotropium,-7.525481,x0874,active-noncovalent
Cc1cc(ccc1S(=O)(=O)Nc2cc3c(cc2OC)n(c(=O)n3C)C)Br,OF-1,-7.524962,x0104,active-noncovalent
Cn1c(nc2ccccc2c1=O)COc3ccc(cc3)C[C@H]4C(=O)[N-]C(=O)S4,balaglitazone,-7.524362,x0161,active-noncovalent
CN/C(=C\N(=O)=O)/[NH2+]CCSCc1ccc(o1)C[NH+](C)C,ranitidine,-7.523872,x0104,active-noncovalent
c1[nH]c(=O)c2c(n1)n(cn2)[C@@H]3[C@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O,polyinosine,-7.523212,x0397,active-noncovalent
C[N@]1c2c(oc(=O)n(c2=O)c3ccccn3)-c4ccccc4S1(=O)=O,droxicam,-7.522986,x0195,active-noncovalent
Cc1c(c(sn1)NC(=O)c2ccccc2)C(=O)Nc3ccc(cc3)Cl,denotivir,-7.522829,x0831,active-covalent
COc1ccc2cc(ccc2c1)c3c(nc([nH]3)c4ccc(cc4)[S@@](=O)C)c5ccncc5,tie2-kinase-inhibitor,-7.522776,x0104,active-noncovalent
c1ccc(c(c1)c2c3cc(c(c(c3oc-4c(c(=O)c(cc24)I)I)I)[O-])I)C(=O)[O-],erythrosine,-7.522429,x1385,active-covalent
c1cc2c(c(c1)N(=O)=O)[nH]nc2Br,3-bromo-7-nitroindazole,-7.522428,x0195,active-noncovalent
Cc1cccc(c1NC(=O)C[N+](C)(C)C)C,QX-222,-7.522398,x0678,active-noncovalent
c1ccc2c(c1)C=Cc3ccccc3C2=C4CC[NH+](CC4)CCNC(=O)C5CCN(CC5)C=O,AT-1015,-7.522274,x0874,active-noncovalent
c1nc2c(=S)[nH]c(nc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,tioguanine,-7.522156,x0397,active-noncovalent
CC1=C(C(=O)c2ccccc2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,menatetrenone,-7.521097,x0967,active-noncovalent
CC(C)C[C@@H](C1(CCC1)c2ccc(cc2)Cl)[NH+](C)C,sibutramine,-7.520057,x0678,active-noncovalent
C[C@@H]1[C@@H](CC[N@H+]1Cc2ccccc2)NC(=O)c3cc(c(cc3OC)NC)Cl,nemonapride,-7.518836,x0195,active-noncovalent
COc1ccc(c(c1OC)OC)CN2CC[NH2+]CC2,trimetazidine,-7.518697,x0195,active-noncovalent
COc1cc2c(cc1OC3CCN(CC3)C(=O)C=C)c(ncn2)Nc4ccc(c(c4F)Cl)Cl,poziotinib,-7.518446,x0161,active-noncovalent
C[NH+](C)C[C@@H](COc1ccccc1CCc2cccc(c2)OC)OC(=O)CCC(=O)[O-],sarpogrelate,-7.517602,x0195,active-noncovalent
CC[C@@H]1C[C@@H](c2cc(ccc2N1C(=O)OC(C)C)C(F)(F)F)N(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)C(=O)C,CP-532623,-7.515710,x0434,active-noncovalent
CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@]1(C[C@@H]([C@H]3[C@@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,hydrocortisone-acetate,-7.515005,x0874,active-noncovalent
c1cc(c(cc1/C=C/C(=O)[O-])O)O,caffeic-acid,-7.514489,x0678,active-noncovalent
Cc1c(c(no1)c2c(cccc2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],dicloxacillin,-7.514229,x0072,active-noncovalent
C[N@H+]1CCc2cc3c(c(c2[C@@H]1[C@H]4c5ccc(c(c5C(=O)O4)OC)OC)OC)OCO3,noscapine,-7.513397,x0195,active-noncovalent
Cc1c2ccccc2oc1CN(C)C(=O)/C=C/c3cc4c(nc3)NC(=O)CC4,AFN-1252,-7.513005,x0678,active-noncovalent
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,citric-acid,-7.512378,x0397,active-noncovalent
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C,tretinoin,-7.511844,x0104,active-noncovalent
CC1(C(=O)N(C(=O)N1C)C[C@@H]([C@@H](CC2CCCC2)C(=O)N3CCCCC3)C(=O)NO)C,cipemastat,-7.511179,x1077,active-noncovalent
Cc1cnc(c(c1OC)C)Cn2cnc3c2nc(nc3Cl)N,BIIB021,-7.510887,x0104,active-noncovalent
c1ccc2c(c1)cccc2c3cn(cc3C(=O)N4CCOCC4)Cc5cncn5Cc6ccc(cc6)Br,LB42708,-7.510770,x0678,active-noncovalent
c1cc(ccc1NC(=O)Nc2ccc(cc2)S(=O)(=O)N)F,U-104,-7.510766,x0678,active-noncovalent
Cn1cnc(c1Sc2nncn2C)N(=O)=O,MNITMT,-7.509956,x0195,active-noncovalent
CS(=O)(=O)c1ccc(cc1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O,thiamphenicol,-7.508799,x0104,active-noncovalent
Cn1c2cccc(c2c(=O)c(c1[O-])C(=O)N(C)c3ccc(cc3)C(F)(F)F)OC,tasquinimod,-7.507373,x0830,active-covalent
C[C@H]1CC[C@@H]2[C@]13C[C@H]([C@](O3)(CC2=C)O)C(C)C,curcumol,-7.506904,x0678,active-noncovalent
c1cc(c(cc1Cl)c2nc(nc(n2)N)N)Cl,irsogladine,-7.506547,x0831,active-covalent
C(CC[NH2+]CCC[NH3+])C[NH3+],spermidine,-7.505499,x1334,active-covalent
c1c(c(nc(=O)n1[C@@H]2CS[C@@H](O2)CO)N)F,emtricitabine,-7.502925,x0967,active-noncovalent
C[NH+]1CCN(CC1)c2ccc(cc2)Nc3ncc4cc(c(=O)n(c4n3)C5CCCC5)C#N,ON123300,-7.502903,x0161,active-noncovalent
COc1cc(c(cc1C(=O)NC2CC[NH+](CC2)Cc3ccccc3)Cl)N,clebopride,-7.502891,x0107,active-noncovalent
c1c2c(c(c(c1F)N3C[C@H]4[C@H](C3)OCC[NH2+]4)C#N)n(cc(c2=O)C(=O)[O-])C5CC5,finafloxacin,-7.502719,x1385,active-covalent
Cc1c(nc(o1)c2ccccc2)CCOc3ccc(c4c3ccs4)C[C@H]5C(=O)[N-]C(=O)S5,edaglitazone,-7.502297,x1077,active-noncovalent
CC(=O)Oc1cccc(c1OC(=O)C)C(=O)[O-],dipyrocetyl,-7.501822,x1334,active-covalent
CC(C)(C)c1cc(ccc1O)OC,butylated-hydroxyanisole,-7.501354,x0195,active-noncovalent
CS(=O)(=O)c1ccc(cc1)[C@@H](CC2CCCC2)C(=O)Nc3nccs3,Ro-28-1675,-7.501330,x0072,active-noncovalent
CC(=O)N1CCN(CC1)c2ccc(cc2)OC[C@H]3CO[C@](O3)(Cn4ccnc4)c5ccc(cc5Cl)Cl,ketoconazole,-7.500534,x0104,active-noncovalent
COc1ccc2cccc(c2c1)N3CC[NH+](CC3)CCNC(=O)c4ccc(cc4)F,S-14506,-7.500387,x0161,active-noncovalent
C[C@@H](Cn1cnc2c1c(=O)n(c(=O)n2C)C)O,proxyphylline,-7.499759,x0195,active-noncovalent
CNC(=O)c1cnn(c1)c2nc(c3c(n2)n(cn3)[C@H]4[C@@H]([C@H]([C@H](O4)CO)O)O)N,regadenoson,-7.499290,x0161,active-noncovalent
CC(C)c1cc(c(c(c1)C(C)C)c2csc(n2)N(CC[NH+](C)C)Cc3cccnc3)C(C)C,foropafant,-7.498280,x0874,active-noncovalent
Cc1c(c(c(cn1)CO)CO)O,pyridoxine,-7.498221,x0540,active-noncovalent
Cc1cc(no1)NC(=O)Nc2ccc(cc2Cl)Oc3ccnc4c3cc(c(c4)OC)OC,tivozanib,-7.497941,x0104,active-noncovalent
CCOC(=O)O[C@H](C)OC1=C([N@](S(=O)(=O)c2c1cccc2)C)C(=O)Nc3ccccn3,ampiroxicam,-7.497814,x1392,active-covalent
CCCCC(C)(C)[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)[O-])O)O,"16,16-dimethylprostaglandin-e2",-7.497766,x0195,active-noncovalent
Cc1c(sc(n1)N)CC[NH3+],amthamine,-7.496300,x0678,active-noncovalent
c1c2c(cc(c1N(=O)=O)N(=O)=O)[nH]c(=O)c(=O)[nH]2,DNQX,-7.496219,x0749,active-covalenta
c1nc2c(nc(nc2n1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)Cl)N,clofarabine,-7.496195,x1334,active-covalent
Cc1nc(cs1)/C=C(\C)/[C@@H]2C[C@H]3[C@H](O3)CCC[C@@H]([C@@H]([C@H](C(=O)C([C@H](CC(=O)O2)O)(C)C)C)O)C,epothilone-a,-7.496130,x0874,active-noncovalent
CCCCCCCCC(=O)NCc1cc(c(cc1I)O)OC,6-iodo-nordihydrocapsaicin,-7.494491,x0830,active-covalent
C[C@@H](c1ccc(c(c1)Cl)Cl)[NH2+]C[C@@H](C[P@@](=O)(Cc2ccccc2)[O-])O,CGP-55845,-7.494284,x0195,active-noncovalent
CCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2C[C@@H](C4=CC(=O)C=C[C@]34C)C)O)C)C(=O)COC(=O)C,methylprednisolone-aceponate,-7.493558,x1077,active-noncovalent
Cc1c2c(nc(n1)Nc3cnn(c3)C4CC[NH2+]CC4)N(c5cc6ccccc6cc5C(=O)N2C)C,HTH-01-015,-7.493075,x0395,active-noncovalent
COc1cc(cc(c1OC)OC)C(=O)N[C@H]2CCC[NH2+]C2,troxipide,-7.492558,x0946,active-noncovalent
c1ccc(cc1)C(c2ccccc2)(c3ccccc3Cl)n4cccn4,TRAM-34,-7.491485,x0678,active-noncovalent
CCCC(CCC)C(=O)NCC(=O)N,valrocemide,-7.488742,x0749,active-covalent
CCCCNc1nc2n(cc(c2cn1)c3ccc(cc3)CN4CC[NH+](CC4)C)[C@H]5CC[C@@H](CC5)O,UNC2025,-7.488516,x0104,active-noncovalent
Cc1ccccc1c2cc(ncc2N(C)C(=O)C(C)(C)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)N4CC[NH+](CC4)C,netupitant,-7.488314,x0967,active-noncovalent
CC(=O)Nc1nc2c(cccc2s1)Oc3cc(ncn3)c4ccc(cc4)C(F)(F)F,AMG-517,-7.487254,x0072,active-noncovalent
CC(C)(C(=O)OCCn1cnc2c1c(=O)n(c(=O)n2C)C)Oc3ccc(cc3)Cl,etofylline-clofibrate,-7.487112,x0072,active-noncovalent
CC(C)(C(=O)Nc1cccc(c1)S(=O)(=O)Nc2c(nc3ccccc3n2)Nc4cc(ccc4Cl)OC)[NH3+],pilaralisib,-7.486388,x0161,active-noncovalent
COc1cc(c(cc1OC)N(=O)=O)C=O,DMNB,-7.485889,x0195,active-noncovalent
CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC,beclomethasone-dipropionate,-7.484417,x1077,active-noncovalent
c1ccc(cc1)NC(=O)NCC[NH2+]C[C@@H](COc2ccccc2C#N)O,ICI-89406,-7.483131,x0946,active-noncovalent
CCCCCCCCCCCCCC[C@H]([C@H]([C@H](CO)[NH3+])O)O,phytosphingosine,-7.482892,x0104,active-noncovalent
C[C@H]1c2cccc(c2C(=C3[C@@H]1[C@@H]([C@H]4[C@@H](C(=C(C(=O)[C@]4(C3=O)O)C(=O)N)[O-])[NH+](C)C)O)[O-])O,doxycycline,-7.482436,x0831,active-covalent
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CC(C)(C)C=O,CGP-13501,-7.481975,x0195,active-noncovalent
Cc1cc2c([nH]1)ccc(c2F)Oc3c4c(c(cn4ncn3)OC[C@@H](C)OC(=O)[C@H](C)[NH3+])C,brivanib-alaninate,-7.480270,x0104,active-noncovalent
c1nc2c(nc(nc2n1[C@H]3C[C@@H]([C@H](O3)CO)O)Cl)N,cladribine,-7.479826,x1334,active-covalent
C1CC[N@H+]2C[C@H]3C[C@@H]([C@@H]2C1)CN4[C@H]3CCCC4=O,lupanine,-7.478840,x0678,active-noncovalent
c1ccc(cc1)[C@H]2C[C@@H]2[NH3+],tranylcypromine,-7.476551,x0195,active-noncovalent
CCOC(=O)c1ccc(cc1)O,ethyl-paraben,-7.475868,x0749,active-covalent
C[C@]12CC[C@H](C1(C)C)[C@@H]([C@@H]2O)O,"cis-exo-camphanediol-2,3",-7.475666,x0354,active-noncovalent
CC(C)(C(=O)N[C@H](Cc1c[nH]c2c1cccc2)C(=O)N3CCC[C@](C3)(Cc4ccccc4)C(=O)N(C)N(C)C)[NH3+],anamorelin,-7.475605,x0161,active-noncovalent
CC[C@@H](c1cccc(c1)O)[C@@H](C)C[NH+](C)C,tapentadol,-7.474434,x0678,active-noncovalent
Cc1c(c(=O)c(c([nH]1)C)Cl)Cl,clopidol,-7.473747,x0678,active-noncovalent
C=CCNc1c2cc(ccc2ncn1)Br,SMER-28,-7.473435,x0104,active-noncovalent
C1CCCCCCCOC(=O)CCCCCC1,oxacyclohexadecan-2-one,-7.473433,x1311,active-covalent
c1cc2c(cc1O)oc(=O)s2,tioxolone,-7.473081,x0678,active-noncovalent
C=CCn1c2c(=O)[nH]c(nc2n(c1=O)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,RWJ-21757,-7.471807,x0104,active-noncovalent
Cc1[nH+]cc(n1C[C@H](CCl)O)N(=O)=O,ornidazole,-7.469433,x0195,active-noncovalent
CCC(CC)(/C=C/C=C/[C@@H](C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C)O,seocalcitol,-7.466984,x0104,active-noncovalent
C[C@@H](CN(c1c(cc(c(c1I)N)I)I)C(=O)C)C(=O)[O-],iocetamic-acid,-7.465908,x0749,active-covalent
C[C@H](C(=O)c1cccc(c1)Cl)[NH2+]C(C)(C)C,bupropion,-7.465584,x0195,active-noncovalent
c1ccc(cc1)C[NH+]2CCC(CC2)NC(=O)c3ccc(cc3)I,4-IBP,-7.465173,x1093,active-noncovalent
CC(C)(C)[NH2+]C[C@@H](c1cc(no1)Br)O,broxaterol,-7.464785,x0161,active-noncovalent
Cc1cc(ccn1)c2nc(co2)C(=O)Nc3cn(nc3C(=O)N)C4CCOCC4,AS-2444697,-7.464242,x0104,active-noncovalent
CC(C)[NH+]1CCN(CC1)c2ccc(cc2)OC[C@H]3CO[C@](O3)(Cn4cncn4)c5ccc(cc5Cl)Cl,terconazole,-7.463266,x0104,active-noncovalent
c1cc(cc(c1)N2CCN(CC2)c3cc(=O)n(c(=O)[nH]3)C4CCCCC4)C(F)(F)F,ML-179,-7.462735,x0104,active-noncovalent
c1cc(c(cc1N2C(=O)C(=C(C2=O)Cl)[NH+]3CCOCC3)Cl)Cl,RI-1,-7.462540,x0161,active-noncovalent
CCN(CC)CC[NH2+][C@H](c1ccccc1)C(=O)OCCC(C)C,camylofine-chlorhydrate,-7.462274,x0434,active-noncovalent
CN(C)c1ccc(cc1)C(=O)NCCCCCCC(=O)NO,M-344,-7.459508,x0967,active-noncovalent
CC(=O)O[C@H]1C[NH+]2CCC1CC2,aceclidine,-7.459302,x0195,active-noncovalent
CCCCC/C=C\C[C@H](/C=C/C=C/C=C\[C@H](CCCC(=O)[O-])O)O,LTB4,-7.458946,x0749,active-covalent
CCCCOc1cc(c2ccccc2n1)C(=O)NCC[NH+](CC)CC,cinchocaine,-7.458789,x0195,active-noncovalent
c1nc2c(nc(nc2n1[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)F)N,fludarabine-phosphate,-7.458449,x0104,active-noncovalent
COc1c(c2cc(ccc2[nH]1)F)C(=O)OCC3CC[NH+](CC3)CCNS(=O)(=O)C,GR125487,-7.458382,x0104,active-noncovalent
C[N@](c1ccccc1CNc2c(cnc(n2)Nc3ccc4c(c3)CC(=O)N4)C(F)(F)F)S(=O)(=O)C,PF-431396,-7.458097,x0195,active-noncovalent
CNC(=O)O[C@H]1COc2ccc(cc2[C@@H]1NC(=O)c3ccc(cc3)F)N4CC[NH+](CC4)C5COC5,LY3000328,-7.456302,x0161,active-noncovalent
COc1c(ncnc1OC)NS(=O)(=O)c2ccc(cc2)N,sulfadoxine,-7.455932,x0678,active-noncovalent
C([C@@H](C(=O)[O-])[NH3+])C(=O)[O-],L-Aspartic-Acid,-7.455688,x0426,active-noncovalent
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,chlorothiazide,-7.455159,x0749,active-covalent
CC(C)(CCC[C@@](CC(=O)OC)(C(=O)O[C@H]1[C@H]2c3cc4c(cc3CC[N@@H+]5[C@@]2(CCC5)C=C1OC)OCO4)O)O,homoharringtonine,-7.453186,x0161,active-noncovalent
C[n+]1ccccc1CN=O,pralidoxime-chloride,-7.453171,x0678,active-noncovalent
C[n+]1ccccc1CN=O,pralidoxime,-7.453171,x0678,active-noncovalent
Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,glipizide,-7.451027,x0161,active-noncovalent
CC(=O)Nc1ccc(cc1)OC(=O)C,diacetamate,-7.450303,x0195,active-noncovalent
C[n+]1cccc(c1)OC(=O)N(C)C,mestinon,-7.448599,x0195,active-noncovalent
Cc1cn(c(=O)[nH]c1=O)[C@@H]2[C@H]([C@H]([C@@H](O2)CO)O)F,clevudine,-7.448004,x0749,active-covalent
c1cc(ccc1N)S(=O)(=O)N=C(N)N,sulfaguanidine,-7.447862,x0678,active-noncovalent
c1c2c(c(c(c1I)[O-])I)Oc3c(cc(c(c3I)[O-])I)C24c5c(c(c(c(c5Cl)Cl)Cl)Cl)C(=O)O4,rose-bengal-lactone,-7.447324,x0830,active-covalent
COc1cc(cn[n+]1c2ccccc2)N,amezinium,-7.445935,x0678,active-noncovalent
CS(=O)(=O)c1ccc(cc1)c2cnc(n3c2nnc3)NCc4ccco4,EED226,-7.445227,x0104,active-noncovalent
CC(=CC[C@@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)[N-]C(=O)CCl)OC)C,AGM-1470,-7.445002,x0749,active-covalent
c1cc(cc(c1)Nc2c(cccn2)C(=O)OCC[NH+]3CCOCC3)C(F)(F)F,morniflumate,-7.444160,x0434,active-noncovalent
C[N@@]1C(=C(c2c(cc(s2)Cl)S1(=O)=O)O)C(=O)Nc3ccccn3,lornoxicam,-7.441769,x0195,active-noncovalent
CCC(CC)[C@@H]([C@H]1[C@@H](C[C@@H]([C@H]1O)C(=O)[O-])NC(=[NH2+])N)NC(=O)C,peramivir,-7.441146,x1418,active-covalent
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,domiphen,-7.440799,x0161,active-noncovalent
Cc1ccc(cc1NC(=O)c2ccc(cc2)OCc3ccccn3)c4[nH]ccn4,AZ-12080282,-7.440422,x0104,active-noncovalent
COc1cc(cc(c1)OC)COc2cc(c(cc2C(=O)CCC3CC[NH+](CC3)CCNS(=O)(=O)C)Cl)N,RS-39604,-7.439988,x1077,active-noncovalent
c1ccc(cc1)[C@H](C2CCCCC2)C(=O)NCCC[NH+]3CCCCCC3,MR-16728,-7.439721,x1077,active-noncovalent
C[Se]C[C@@H](C(=O)[O-])[NH3+],se-methylselenocysteine,-7.439632,x1077,active-noncovalent
CCOC(=O)C1=C(Oc2ccc(cc2[C@H]1[C@H](C#N)C(=O)OCC)Br)[NH3+],HA14-1,-7.438788,x0395,active-noncovalent
CCC(=O)c1ccc(cc1)OC[C@H](C[NH+]2CCN(CC2)c3ccccc3)O,centpropazine,-7.438686,x0161,active-noncovalent
CCOC(=O)[C@]1(CO1)CCCCCCOc2ccc(cc2)Cl,etomoxir,-7.438437,x0874,active-noncovalent
c1cc(c(cc1C(=O)N)N(=O)=O)I,iniparib,-7.437030,x0195,active-noncovalent
c1ccc(cc1)/C=C/C=O,cinnamaldehyde,-7.436707,x0195,active-noncovalent
C[C@@H]1c2cc(ccc2C(=O)N(Cc3c(c(n(n3)C)C#N)-c4cc(c(nc4)N)O1)C)F,lorlatinib,-7.435363,x0161,active-noncovalent
COc1c2c(nc(n1)N)n(cn2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,nelarabine,-7.435084,x0104,active-noncovalent
c1c(cc(cc1C(F)(F)F)NC(=O)c2cnc(nc2C(F)(F)F)Cl)C(F)(F)F,SP-100030,-7.434964,x0104,active-noncovalent
c1cc2c(ccc(c2nc1)O)C(=O)[O-],IOX1,-7.434624,x0195,active-noncovalent
C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,sodium-gluconate,-7.433662,x0397,active-noncovalent
CCC[C@@](C)(COC(=O)N)COC(=O)NC(C)C,carisoprodol,-7.432961,x0434,active-noncovalent
CC(C)OC(=O)C1=CN(CC(c2c1[nH]c3c2cccc3)(C)C)C(=O)c4ccc(c(c4)F)F,WAY-362450,-7.432894,x0161,active-noncovalent
CC[C@@H]1[C@@H]2C[C@@H](CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3[C@@H]1O)CC[C@@H]4[C@H](C)CCC(=O)[O-])C)C)O,INT-747,-7.431846,x0104,active-noncovalent
C[NH+]1CCN(CC1)c2ccc(c(c2)NC3CCOCC3)C(=O)Nc4c5cc(ccc5[nH]n4)Cc6cc(cc(c6)F)F,entrectinib,-7.431131,x0104,active-noncovalent
CN1C2C(N(C1=O)C)N(C(=O)N2C)C,mebicar,-7.431121,x0195,active-noncovalent
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)OC(=O)C,fluorometholone-acetate,-7.428937,x0161,active-noncovalent
Cc1c(sc(n1)NC(=O)N2CCC[C@H]2C(=O)N)c3ccnc(c3)C(C)(C)C(F)(F)F,alpelisib,-7.428156,x1077,active-noncovalent
