!Source	"The Drug Repurposing Hub, Broad Institute"										
!URL	http://www.broadinstitute.org/repurposing										
!File_date	3/24/2020										
!Table_name	sample information										
!API_available	We suggest using the available data API and/or custom web export function for additional annotation fields and database source information.										
!Disclaimer	For research use only. Do not use the Repurposing Hub to make clinical treatment decisions. BROAD DOES NOT GUARANTEE OR WARRANT THE ACCURACY OF THE DATA WITHIN THE REPURPOSING HUB.  RELIANCE ON THE REPURPOSING HUB IS AT THE USER'S SOLE RISK.										
!Restrictions	The Drug Repurposing Hub data is provided for non-commercial use only.										
!Citation	"Please cite usage as: Corsello SM, et al. Nature Medicine. 2017 Apr 7;23(4):405-408. doi: 10.1038/nm.4306."										
!Contact	repurposing@broadinstitute.org										
broad_id	pert_iname	qc_incompatible	purity	vendor	catalog_no	vendor_name	expected_mass	smiles	InChIKey	pubchem_cid	deprecated_broad_id
BRD-K06557128-001-06-2	voriconazole	0	88.29	Selleck	S1442	Voriconazole	349.115	C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F	BCEHBSKCWLPMDN-MGPLVRAMSA-N	71616	
BRD-K81418486-001-66-9	vorinostat	0	86.94	Tocris	4652	SAHA	264.147	ONC(=O)CCCCCCC(=O)Nc1ccccc1	WAEXFXRVDQXREF-UHFFFAOYSA-N	5311	
BRD-K81418486-001-51-7	vorinostat	0	74.04	Tocris	4652	SAHA	264.147	ONC(=O)CCCCCCC(=O)Nc1ccccc1	WAEXFXRVDQXREF-UHFFFAOYSA-N	5311	
BRD-K81418486-001-47-5	vorinostat	0	99.7	Selleck	S1047	Vorinostat (SAHA)	264.147	ONC(=O)CCCCCCC(=O)Nc1ccccc1	WAEXFXRVDQXREF-UHFFFAOYSA-N	5311	
BRD-K81418486-001-44-2	vorinostat	0	90.8	Selleck	S1047	"Vorinostat (SAHA, MK0683)"	264.147	ONC(=O)CCCCCCC(=O)Nc1ccccc1	WAEXFXRVDQXREF-UHFFFAOYSA-N	5311	
BRD-K53963539-001-01-8	vortioxetine	0	86.75	MicroSource	1506319	VORTIOXETINE	298.15	Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1	YQNWZWMKLDQSAC-UHFFFAOYSA-N	9966051	
BRD-K53963539-004-02-0	vortioxetine	0	95.12	Selleck	S8021	Vortioxetine (Lu AA21004) HBr	298.15	Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1	YQNWZWMKLDQSAC-UHFFFAOYSA-N	9966051	
BRD-K53963539-001-03-9	vortioxetine	0	91.15	MedChemEx	HY-15414	Vortioxetine	298.15	Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1	YQNWZWMKLDQSAC-UHFFFAOYSA-N	9966051	
BRD-K00004725-001-01-9	voruciclib	0	97.7	Astatech	40984	VORUCICLIB	469.09	CN1CC[C@H]([C@@H]1CO)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccc(cc1Cl)C(F)(F)F	MRPGRAKIAJJGMM-OCCSQVGLSA-N	67409219	
BRD-K43639297-001-01-9	voxelotor	0	96.07	MedChemEx	HY-18681	Hemoglobin Modulators-1	337.143	CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O	FWCVZAQENIZVMY-UHFFFAOYSA-N	71602803	
BRD-K56291712-001-01-0	voxtalisib	0	99.19	MedChemEx	HY-15900	SAR245409	270.123	CCn1c2nc(N)nc(C)c2cc(-c2cc[nH]n2)c1=O	RGHYDLZMTYDBDT-UHFFFAOYSA-N	16123056	
BRD-K56291712-001-02-9	voxtalisib	0	92.69	MedChemEx	HY-15900	Voxtalisib	270.123	CCn1c2nc(N)nc(C)c2cc(-c2cc[nH]n2)c1=O	RGHYDLZMTYDBDT-UHFFFAOYSA-N	16123056	
BRD-K21071223-001-02-8	VP-20629	0	99.13	ChemDiv	5830-0516		189.079	OC(=O)CCc1c[nH]c2ccccc12	GOLXRNDWAUTYKT-UHFFFAOYSA-N	3744	
BRD-K09877029-001-01-2	VS-4718	0	98.41	MedChemEx	HY-13917	PND-1186	501.199	CNC(=O)c1ccccc1Nc1cc(Nc2ccc(cc2OC)N2CCOCC2)ncc1C(F)(F)F	IGUBBWJDMLCRIK-UHFFFAOYSA-N	25073775	
BRD-K09877029-001-02-9	VS-4718	0	98.38	MedChemEx	HY-13917	PND-1186	501.199	CNC(=O)c1ccccc1Nc1cc(Nc2ccc(cc2OC)N2CCOCC2)ncc1C(F)(F)F	IGUBBWJDMLCRIK-UHFFFAOYSA-N	25073775	
BRD-K72005722-001-01-2	VT-464	0	98.44	MedChemEx	HY-15996	VT-464	399.121	CC(C)[C@@](O)(c1cn[nH]n1)c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1	ZBRAJOQFSNYJMF-SFHVURJKSA-N	78357816	
BRD-K72005722-001-02-9	VT-464	0	95.05	MedChemEx	HY-15996	Seviteronel	399.121	CC(C)[C@@](O)(c1cn[nH]n1)c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1	ZBRAJOQFSNYJMF-SFHVURJKSA-N	78357816	
BRD-K81694556-003-02-9	VTP-27999	0	89.62	MedChemEx	HY-76652	VTP-27999 (Hydrochloride)	524.277	CN[C@H](CNC(=O)N1CCC[C@H](C1)[C@@H](OCCNC(=O)OC)c1cccc(Cl)c1)C[C@H]1CCCOC1	NXWASIVXQMMPLM-ZXMXYHOLSA-N	16126898	
BRD-K81694556-003-01-9	VTP-27999	0	92.33	MedChemEx	HY-76652	VTP-27999 (Hydrochloride)	524.277	CN[C@H](CNC(=O)N1CCC[C@H](C1)[C@@H](OCCNC(=O)OC)c1cccc(Cl)c1)C[C@H]1CCCOC1	NXWASIVXQMMPLM-ZXMXYHOLSA-N	16126898	
BRD-K48535733-003-02-0	VU0155069	0	97.24	Tocris	3575	VU 0155069	462.182	C[C@@H](CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)NC(=O)c1ccc2ccccc2c1	DRIMIUYGTDAQOX-KRWDZBQOSA-N	25105713	
BRD-K48535733-003-01-2	VU0155069	0	97.48	Tocris	3575	VU 0155069	462.182	C[C@@H](CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)NC(=O)c1ccc2ccccc2c1	DRIMIUYGTDAQOX-KRWDZBQOSA-N	25105713	
BRD-K48535733-003-03-9	VU0155069	0	96.98	Tocris	3575	VU 0155069	462.182	C[C@@H](CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)NC(=O)c1ccc2ccccc2c1	DRIMIUYGTDAQOX-KRWDZBQOSA-N	25105713	
BRD-K24187789-001-02-5	VU0238429	0	95.11	Tocris	3634	VU 0238429	351.072	COc1ccc(CN2C(=O)C(=O)c3cc(OC(F)(F)F)ccc23)cc1	CKLGZXFOLMHCMC-UHFFFAOYSA-N	42633508	
BRD-K24187789-001-01-7	VU0238429	0	94.95	Tocris	3634	VU 0238429	351.072	COc1ccc(CN2C(=O)C(=O)c3cc(OC(F)(F)F)ccc23)cc1	CKLGZXFOLMHCMC-UHFFFAOYSA-N	42633508	
BRD-K24187789-001-03-9	VU0238429	0	94.63	Tocris	3634	VU 0238429	351.072	COc1ccc(CN2C(=O)C(=O)c3cc(OC(F)(F)F)ccc23)cc1	CKLGZXFOLMHCMC-UHFFFAOYSA-N	42633508	
BRD-K27074404-001-08-4	VU0240551	0	97.16	MedChemEx	HY-16689	VU 0240551	342.061	Cc1csc(NC(=O)CSc2ccc(nn2)-c2ccccc2)n1	WJRWSLORVIHRNX-UHFFFAOYSA-N	7211972	
BRD-K86109159-001-03-9	VU0357121	0	93.83	Tocris	4437	VU 0357121	305.123	CCCCOc1ccc(cc1)C(=O)Nc1ccc(F)cc1F	AHCYOTLTLQTPSU-UHFFFAOYSA-N	2296132	
BRD-K86109159-001-02-6	VU0357121	0	97.46	Selleck	S2795	VU 0357121	305.123	CCCCOc1ccc(cc1)C(=O)Nc1ccc(F)cc1F	AHCYOTLTLQTPSU-UHFFFAOYSA-N	2296132	
BRD-K83649660-003-03-0	VU0360172	0	77.87	Tocris	4323	VU 0360172 hydrochloride	294.117	Fc1cccc(c1)C#Cc1ccc(cn1)C(=O)NC1CCC1	NEMHWVUKNWAKTM-UHFFFAOYSA-N	53318624	
BRD-K83649660-003-04-9	VU0360172	0	94.7	Tocris	4323	VU 0360172 hydrochloride	294.117	Fc1cccc(c1)C#Cc1ccc(cn1)C(=O)NC1CCC1	NEMHWVUKNWAKTM-UHFFFAOYSA-N	53318624	
BRD-K45462423-001-04-5	VU0361737	0	96.69	Tocris	3707	VU 0361737	262.051	COc1cc(NC(=O)c2ccccn2)ccc1Cl	ARYUXFNGXHNNDM-UHFFFAOYSA-N	44191096	
BRD-K45462423-001-03-7	VU0361737	0	98.82	Tocris	3707	VU 0361737	262.051	COc1cc(NC(=O)c2ccccn2)ccc1Cl	ARYUXFNGXHNNDM-UHFFFAOYSA-N	44191096	
BRD-K45462423-001-05-9	VU0361737	0	95.65	Tocris	3707	VU 0361737	262.051	COc1cc(NC(=O)c2ccccn2)ccc1Cl	ARYUXFNGXHNNDM-UHFFFAOYSA-N	44191096	
BRD-K45462423-001-02-9	VU0361737	0	97.81	Selleck	S2892	VU 0361737	262.051	COc1cc(NC(=O)c2ccccn2)ccc1Cl	ARYUXFNGXHNNDM-UHFFFAOYSA-N	44191096	
BRD-K72687424-001-04-9	VU0364439	0	98.19	Tocris	4371	VU 0364439	421.005	Clc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2ccccn2)cc1Cl	IXHCGJXBIHHIEF-UHFFFAOYSA-N	46934289	
BRD-K72687424-001-03-4	VU0364439	0	96.29	Tocris	4371	VU 0364439	421.005	Clc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2ccccn2)cc1Cl	IXHCGJXBIHHIEF-UHFFFAOYSA-N	46934289	
BRD-K72687424-001-02-6	VU0364439	0	95.49	Selleck	S8035	VU 0364439	421.005	Clc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2ccccn2)cc1Cl	IXHCGJXBIHHIEF-UHFFFAOYSA-N	46934289	
BRD-K93317811-003-02-2	VU0364739	0	95.98	Tocris	4171	VU 0364739 hydrochloride	446.212	Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1	MSTXJJGAXXJCBY-UHFFFAOYSA-N	46937439	
BRD-K93317811-003-04-9	VU0364739	0	95.43	Tocris	4171	VU 0364739 hydrochloride	446.212	Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1	MSTXJJGAXXJCBY-UHFFFAOYSA-N	46937439	
BRD-K66527818-001-03-9	VU0364770	0	92.79	Tocris	4469	VU 0364770	232.04	Clc1cccc(NC(=O)c2ccccn2)c1	SUYUTNCKIOLMAJ-UHFFFAOYSA-N	836002	
BRD-K66527818-001-02-6	VU0364770	0	96.96	Selleck	S2862	VU 0364770	232.04	Clc1cccc(NC(=O)c2ccccn2)c1	SUYUTNCKIOLMAJ-UHFFFAOYSA-N	836002	
BRD-K68674163-001-01-7	VU0422288	0	96.47	Tocris	5378	VU 0422288	359.023	Clc1ccc(Oc2ccc(NC(=O)c3ccccn3)cc2Cl)nc1	MZRLPXFGQKQHST-UHFFFAOYSA-N	73058507	
BRD-K68674163-001-02-9	VU0422288	0	97.98	Tocris	5378	VU 0422288	359.023	Clc1ccc(Oc2ccc(NC(=O)c3ccccn3)cc2Cl)nc1	MZRLPXFGQKQHST-UHFFFAOYSA-N	73058507	
BRD-K12483104-001-01-2	VU10010	0	94.64	Tocris	3141	VU 10010	345.07	Cc1cc(C)c2c(N)c(sc2n1)C(=O)NCc1ccc(Cl)cc1	FPRULFHDSFKYBV-UHFFFAOYSA-N	714286	
BRD-K12483104-001-02-9	VU10010	0	95.73	Tocris	3141	VU 10010	345.07	Cc1cc(C)c2c(N)c(sc2n1)C(=O)NCc1ccc(Cl)cc1	FPRULFHDSFKYBV-UHFFFAOYSA-N	714286	
BRD-K87727457-001-01-5	VU152100	0	93.58	Tocris	3383	VU 152100	341.12	COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1	MDNWGCQSCGNTKH-UHFFFAOYSA-N	864492	
BRD-K87727457-001-02-9	VU152100	0	95.97	Tocris	3383	VU 152100	341.12	COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1	MDNWGCQSCGNTKH-UHFFFAOYSA-N	864492	
BRD-K48371964-001-06-5	VU1545	0	96.37	Tocris	3325	VU 1545	402.113	[O-][N+](=O)c1ccc(cc1)C(=O)Nc1cc(nn1-c1ccccc1F)-c1ccccc1	BRAZLURTFMCAHU-UHFFFAOYSA-N	11625520	
BRD-K48371964-001-07-9	VU1545	0	95.44	Tocris	3325	VU 1545	402.113	[O-][N+](=O)c1ccc(cc1)C(=O)Nc1cc(nn1-c1ccccc1F)-c1ccccc1	BRAZLURTFMCAHU-UHFFFAOYSA-N	11625520	
BRD-K54783522-001-02-9	VU29	0	97.54	Tocris	4458	VU 29	384.122	[O-][N+](=O)c1ccc(cc1)C(=O)Nc1cc(nn1-c1ccccc1)-c1ccccc1	KIALCSMRIHRFPL-UHFFFAOYSA-N	11610682	
BRD-K54783522-001-01-8	VU29	0	98.04	Tocris	4458	VU 29	384.122	[O-][N+](=O)c1ccc(cc1)C(=O)Nc1cc(nn1-c1ccccc1)-c1ccccc1	KIALCSMRIHRFPL-UHFFFAOYSA-N	11610682	
BRD-K72063794-003-01-0	VU591	0	87.5	Tocris	4197	VU 591 hydrochloride	368.087	[O-][N+](=O)c1ccc2nc(COCc3nc4ccc(cc4[nH]3)[N+]([O-])=O)[nH]c2c1	ZQPXNYLXYNRFNP-UHFFFAOYSA-N	44123657	
BRD-K72063794-003-02-9	VU591	0	96.72	Tocris	4197	VU 591 hydrochloride	368.087	[O-][N+](=O)c1ccc2nc(COCc3nc4ccc(cc4[nH]3)[N+]([O-])=O)[nH]c2c1	ZQPXNYLXYNRFNP-UHFFFAOYSA-N	44123657	
BRD-K11046126-001-03-9	VUF10166	0	97.1	Tocris	4532	VUF 10166	262.099	CN1CCN(CC1)c1nc2ccccc2nc1Cl	FFXVTQDGTKEXHF-UHFFFAOYSA-N	24278976	
BRD-K11046126-001-02-0	VUF10166	0	94.56	Selleck	S2865	VUF 10166	262.099	CN1CCN(CC1)c1nc2ccccc2nc1Cl	FFXVTQDGTKEXHF-UHFFFAOYSA-N	24278976	
BRD-K90082312-001-02-9	VUF10460	0	94.6	Tocris	4769	VUF 10460	269.164	CN1CCN(CC1)c1cc(nc(N)n1)-c1ccccc1	NIJGWJIOMPHDBP-UHFFFAOYSA-N	25129523	
BRD-K90082312-001-01-5	VUF10460	0	96.93	Tocris	4769	VUF 10460	269.164	CN1CCN(CC1)c1cc(nc(N)n1)-c1ccccc1	NIJGWJIOMPHDBP-UHFFFAOYSA-N	25129523	
BRD-A93717708-051-02-9	VUF11207	0	97.54	Tocris	4780	VUF 11207 fumarate	470.258	COc1cc(cc(OC)c1OC)C(=O)N(CC[C@H]1CCCN1C)C\C(C)=C\c1ccccc1F |&1:17|	JVRRRKAXHMGUHZ-JIKIWWBOSA-N	97018453	
BRD-A93717708-051-01-2	VUF11207	0	97.09	Tocris	4780	VUF 11207 fumarate	470.258	COc1cc(cc(OC)c1OC)C(=O)N(CC[C@H]1CCCN1C)C\C(C)=C\c1ccccc1F |&1:17|	JVRRRKAXHMGUHZ-JIKIWWBOSA-N	97018453	
BRD-K93725829-001-03-8	VX-11e	0	97.32	MedChemEx	HY-14178	VX-11e	499.098	Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(c1)C(=O)N[C@H](CO)c1cccc(Cl)c1	WUTVMXLIGHTZJC-OAQYLSRUSA-N	11634725	
BRD-K70610771-001-03-9	VX-222	0	96.13	MedChemEx	HY-75800	VX-222	445.229	C[C@H]1CC[C@@H](CC1)C(=O)N([C@@H]1CC[C@H](O)CC1)c1cc(sc1C(O)=O)C#CC(C)(C)C |r|	WPMJNLCLKAKMLA-UGLKCIBTSA-N		
BRD-K70610771-001-02-9	VX-222	0	97.92	Selleck	S1480	"VX-222 (VCH-222, Lomibuvir)"	445.229	C[C@H]1CC[C@@H](CC1)C(=O)N([C@@H]1CC[C@H](O)CC1)c1cc(sc1C(O)=O)C#CC(C)(C)C |r|	WPMJNLCLKAKMLA-UGLKCIBTSA-N		
BRD-K07736136-001-04-6	VX-702	0	93.86	Selleck	S6005	VX-702	404.09	NC(=O)N(c1ccc(C(N)=O)c(n1)-c1ccc(F)cc1F)c1c(F)cccc1F	FYSRKRZDBHOFAY-UHFFFAOYSA-N	10341154	
BRD-K07736136-001-05-9	VX-702	0	93.37	Tocris	3916	VX 702	404.09	NC(=O)N(c1ccc(C(N)=O)c(n1)-c1ccc(F)cc1F)c1c(F)cccc1F	FYSRKRZDBHOFAY-UHFFFAOYSA-N	10341154	
BRD-K07736136-001-03-8	VX-702	0	60.41	Selleck	S6005	VX-702	404.09	NC(=O)N(c1ccc(C(N)=O)c(n1)-c1ccc(F)cc1F)c1c(F)cccc1F	FYSRKRZDBHOFAY-UHFFFAOYSA-N	10341154	
BRD-K91900765-001-08-4	VX-745	0	64.75	MedChemEx	HY-10328	VX-745	434.981	Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1	VEPKQEUBKLEPRA-UHFFFAOYSA-N	3038525	
BRD-K91900765-001-07-6	VX-745	0	78.69	MedChemEx	HY-10328	VX-745	434.981	Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1	VEPKQEUBKLEPRA-UHFFFAOYSA-N	3038525	
BRD-K91900765-001-05-0	VX-745	0	67.26	Selleck	S1458	VX-745	434.981	Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1	VEPKQEUBKLEPRA-UHFFFAOYSA-N	3038525	
BRD-K91900765-001-06-8	VX-745	0	64.96	Selleck	S1458	VX-745	434.981	Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1	VEPKQEUBKLEPRA-UHFFFAOYSA-N	3038525	
BRD-K78430341-001-02-5	VX-765	0	97.92	Selleck	S2228	VX-765	508.209	CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C	SJDDOCKBXFJEJB-MOKWFATOSA-N	11398092	
BRD-A00559310-003-02-9	W-54011	0	88.69	Tocris	5455	W 54011	456.278	COc1ccc2CCC[C@@H](C(=O)N(Cc3ccc(cc3)N(C)C)c3ccc(cc3)C(C)C)c2c1 |&1:9|	DVYASSBBADJRAS-MUUNZHRXSA-N	59597209	
BRD-A00559310-003-01-1	W-54011	0	89.3	MedChemEx	HY-16992A	W-54011	456.278	COc1ccc2CCC[C@@H](C(=O)N(Cc3ccc(cc3)N(C)C)c3ccc(cc3)C(C)C)c2c1 |&1:9|	DVYASSBBADJRAS-MUUNZHRXSA-N	59597209	
BRD-K01129913-001-01-5	walrycin-B	0	88.74	MedChemEx	HY-18219	Walrycin B	337.079	Cn1nc(nc2c1nc(=O)n(C)c2=O)-c1ccc(cc1)C(F)(F)F	XRVMPTWWKLKLPB-UHFFFAOYSA-N	3164070	
BRD-K25991148-001-02-9	warfarin	0	98.92	MedChemEx	HY-B0687	Warfarin	308.105	CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O |&1:4|	PJVWKTKQMONHTI-HNNXBMFYSA-N	54688261	
BRD-K69812556-050-11-9	WAY-100635	0	97.88	MedChemEx	HY-10349A	WAY-100635 Maleate	422.268	COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1	SBPRIAGPYFYCRT-UHFFFAOYSA-N	5684	
BRD-K69812556-305-02-0	WAY-100635	0	95.59	Selleck	S2663	WAY-100635 Maleate	422.268	COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1	SBPRIAGPYFYCRT-UHFFFAOYSA-N	5684	
BRD-A62021152-003-04-2	WAY-161503	0	94.85	Tocris	1801	"8,9-dichloro-2,3,4,4a-tetrahydro-1H-pyrazino[1,2-a]quinoxalin-5(6H)-one hydrochloride"	271.028	Clc1cc2NC(=O)[C@H]3CNCCN3c2cc1Cl |&1:7|	PHGWDAICBXUJDU-SNVBAGLBSA-N	6604916	
BRD-A62021152-003-03-4	WAY-161503	0	78.8	Tocris	1801	WAY 161503 hydrochloride	271.028	Clc1cc2NC(=O)[C@H]3CNCCN3c2cc1Cl |&1:7|	PHGWDAICBXUJDU-SNVBAGLBSA-N	6604916	
BRD-K36198571-001-03-8	WAY-170523	0	97.03	Tocris	2633	WAY 170523	613.188	Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCNC(=O)c3cc4ccccc4o3)cc2)c(c1)C(=O)NO	FARMEEAGJWMFSZ-UHFFFAOYSA-N	9830392	
BRD-K36198571-001-02-0	WAY-170523	0	96.24	Tocris	2633	WAY 170523	613.188	Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCNC(=O)c3cc4ccccc4o3)cc2)c(c1)C(=O)NO	FARMEEAGJWMFSZ-UHFFFAOYSA-N	9830392	
BRD-K36198571-001-04-9	WAY-170523	0	93.94	Tocris	2633	WAY 170523	613.188	Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCNC(=O)c3cc4ccccc4o3)cc2)c(c1)C(=O)NO	FARMEEAGJWMFSZ-UHFFFAOYSA-N	9830392	
BRD-K08223200-001-02-9	WAY-200070	0	93.36	Tocris	3366	WAY 200070	304.969	Oc1ccc(cc1)-c1nc2cc(O)cc(Br)c2o1	BAAILVWEAXFTSF-UHFFFAOYSA-N	135418373	
BRD-K08223200-001-01-1	WAY-200070	0	93.82	Tocris	3366	WAY 200070	304.969	Oc1ccc(cc1)-c1nc2cc(O)cc(Br)c2o1	BAAILVWEAXFTSF-UHFFFAOYSA-N	135418373	
BRD-K08223200-001-03-9	WAY-200070	0	96.79	Tocris	3366	WAY 200070	304.969	Oc1ccc(cc1)-c1nc2cc(O)cc(Br)c2o1	BAAILVWEAXFTSF-UHFFFAOYSA-N	135418373	
BRD-K08657056-300-01-1	WAY-207024	0	95.82	Tocris	3890	WAY 207024 dihydrochloride	476.269	CC(C)(C)c1ccc(cc1)-c1nc2c(cccc2[nH]1)N1CCN(Cc2ccc3nccnc3c2)CC1	AVEVJMZJJJDOCI-UHFFFAOYSA-N	11496610	
BRD-K08657056-300-02-9	WAY-207024	0	98.01	Tocris	3890	WAY 207024 dihydrochloride	476.269	CC(C)(C)c1ccc(cc1)-c1nc2c(cccc2[nH]1)N1CCN(Cc2ccc3nccnc3c2)CC1	AVEVJMZJJJDOCI-UHFFFAOYSA-N	11496610	
BRD-K63483542-300-01-6	WAY-208466	0	96.89	Tocris	3904	WAY 208466 dihydrochloride	347.11	CN(C)CCn1cc(c2cccnc12)S(=O)(=O)c1cccc(F)c1	SFSFIDVAEMDPIP-UHFFFAOYSA-N	10337743	
BRD-K63483542-300-02-9	WAY-208466	0	97.67	Tocris	3904	WAY 208466 dihydrochloride	347.11	CN(C)CCn1cc(c2cccnc12)S(=O)(=O)c1cccc(F)c1	SFSFIDVAEMDPIP-UHFFFAOYSA-N	10337743	
BRD-K96758128-001-02-6	WAY-213613	0	92.48	Tocris	2652	WAY 213613	414.003	N[C@@H](CC(=O)Nc1ccc(Oc2cc(F)c(F)cc2Br)cc1)C(O)=O	BNYDDAAZMBUFRG-ZDUSSCGKSA-N	11531745	
BRD-K96758128-001-01-8	WAY-213613	0	97.19	Tocris	2652	WAY 213613	414.003	N[C@@H](CC(=O)Nc1ccc(Oc2cc(F)c(F)cc2Br)cc1)C(O)=O	BNYDDAAZMBUFRG-ZDUSSCGKSA-N	11531745	
BRD-K96758128-001-03-9	WAY-213613	0	96.14	Tocris	2652	WAY 213613	414.003	N[C@@H](CC(=O)Nc1ccc(Oc2cc(F)c(F)cc2Br)cc1)C(O)=O	BNYDDAAZMBUFRG-ZDUSSCGKSA-N	11531745	
BRD-K00004556-001-01-9	WAY-255348	0	92.87	Sigma	MFCD18782604	"5-(7-fluoro-3,3-dimethyl-2-oxo-2,3-dihydro-1H-indol-5-yl)-1-methyl-1H-pyrrole-2-carbonitrile"	283.112	Cn1c(ccc1-c1cc2c(NC(=O)C2(C)C)c(F)c1)C#N	KIOOLNRTWPFVHX-UHFFFAOYSA-N	11543746	
BRD-K61871885-001-01-3	WAY-316606	0	93	MedChemEx	HY-10858	WAY 316606	448.074	FC(F)(F)c1ccc(cc1S(=O)(=O)NC1CCNCC1)S(=O)(=O)c1ccccc1	ITBGJNVZJBVPLJ-UHFFFAOYSA-N	16727102	
BRD-K61871885-003-01-9	WAY-316606	0	94.21	Tocris	4767	WAY 316606 hydrochloride	448.074	FC(F)(F)c1ccc(cc1S(=O)(=O)NC1CCNCC1)S(=O)(=O)c1ccccc1	ITBGJNVZJBVPLJ-UHFFFAOYSA-N	16727102	
BRD-K54640016-001-05-9	WAY-362450	0	94.08	MedChemEx	HY-50911	Turofexorate isopropyl	438.175	CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c1ccccc21)C(=O)c1ccc(F)c(F)c1 |t:6|	INASOKQDNHHMRE-UHFFFAOYSA-N	10026128	
BRD-K54640016-001-04-7	WAY-362450	0	91.54	Selleck	S2694	XL335	438.175	CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c1ccccc21)C(=O)c1ccc(F)c(F)c1 |t:6|	INASOKQDNHHMRE-UHFFFAOYSA-N	10026128	
BRD-K85920262-001-02-1	WAY-600	0	93.96	Selleck	S2689	WAY-600	494.254	C(N1CCC(CC1)n1ncc2c(nc(nc12)-c1ccc2[nH]ccc2c1)N1CCOCC1)c1cccnc1	FPEIJQLXFHKLJV-UHFFFAOYSA-N	25229526	
BRD-K85920262-001-04-9	WAY-600	0	82.6	MedChemEx	HY-15272	WAY-600	494.254	C(N1CCC(CC1)n1ncc2c(nc(nc12)-c1ccc2[nH]ccc2c1)N1CCOCC1)c1cccnc1	FPEIJQLXFHKLJV-UHFFFAOYSA-N	25229526	
BRD-K55430733-003-02-4	WAY-629	0	66.92	Tocris	2173	WAY 629 hydrochloride	226.147	C1CCc2c(C1)n1CCNCc3cccc2c13	OIGHTPDWPMLMGT-UHFFFAOYSA-N	6604933	
BRD-K55430733-003-03-9	WAY-629	0	81.9	Tocris	2173	WAY 629 hydrochloride	226.147	C1CCc2c(C1)n1CCNCc3cccc2c13	OIGHTPDWPMLMGT-UHFFFAOYSA-N	6604933	
BRD-A01493904-003-13-9	WB-4101	0	94.03	Tocris	946	WB 4101 hydrochloride	345.158	COc1cccc(OC)c1OCCNC[C@H]1COc2ccccc2O1 |&1:15|	GYSZUJHYXCZAKI-AWEZNQCLSA-N	13305910	
BRD-A01493904-003-12-1	WB-4101	0	96.8	Tocris	946	WB 4101 hydrochloride	345.158	COc1cccc(OC)c1OCCNC[C@H]1COc2ccccc2O1 |&1:15|	GYSZUJHYXCZAKI-AWEZNQCLSA-N	13305910	
BRD-K47726410-001-01-2	WDR5-0103	0	97.86	Tocris	5323	WDR5 0103	383.185	COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2cccc(OC)c2)c1	ZPLBXOVTSNRBFB-UHFFFAOYSA-N	6457069	
