SMILES,TITLE,Hybrid2,fragments,site
CC(C)(C=C)c1cc2cc3c(cc2oc1=O)O[C@@H](C3)C(C)(C)O,"6-(1,1-Dimethylallyl)-2-(1-Hydroxy-1-Methylethyl)-2,3-Dihydro-7h-Furo[3,2-G]Chro",-8.292443,x0749,active-covalent
COc1cc(cc(c1OC)OC)Cc2cnc(nc2N)N,Trimethoprim,-8.292109,x0967,active-noncovalent
c1[nH]c2c(n1)c(=S)[nH]cn2,Mercaptopurine,-8.290368,x0678,active-noncovalent
CCC(=O)N(c1ccccc1)C2CC[NH+](CC2)CCc3ccccc3,Fentanyl,-8.290323,x0072,active-noncovalent
c1ccc(cc1)NC(=O)[C@H]2CC(=O)N(C2)C3CCCCC3,(3S)-1-CYCLOHEXYL-5-OXO-N-PHENYLPYRROLIDINE-3-CARBOXAMIDE,-8.290104,x0749,active-covalent
C(C[C@@H](C(=O)[O-])[NH3+])CNC(=O)N,Citrulline,-8.288851,x0107,active-noncovalent
CC[C@@]1(Cc2cc3c(c(c2[C@H](C1)O[C@H]4C[C@@H]([C@@H]([C@@H](O4)C)O)[NH+](C)C)[O-])C(=O)c5c(cccc5[O-])C3=O)O,"10-(4-Dimethylamino-5-Hydroxy-6-Methyl-Tetrahydro-Pyran-2-Yloxy)-8-Ethyl-1,8,11-",-8.288523,x0161,active-noncovalent
C[C@H](C(=O)c1cccc(c1)Cl)[NH2+]C(C)(C)C,Bupropion,-8.288425,x0195,active-noncovalent
c1ccc(cc1)C(c2ccccc2)C(=O)[O-],Diphenylacetic Acid,-8.287976,x0195,active-noncovalent
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)Cc3ccccc3)C(=O)[O-])C,Benzylpenicillin,-8.287273,x0831,active-covalent
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2([C@H](C=O)O)O)CCC4=CC(=O)C=C[C@]34C)O,Prednisolone,-8.286992,x0749,active-covalent
C[C@H]1C[C@]2([C@@H](CC[C@@]2(C(=O)C)OC(=O)C)[C@H]3[C@H]1[C@H]4CCC(=O)C=C4CC3)C,Norgestomet,-8.286314,x0749,active-covalent
C1[C@H]2[C@@H]([C@H](S1)CCCCC(=O)[O-])NC(=O)N2,"5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID",-8.285969,x1077,active-noncovalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)OS(=O)(=O)[O-],Estrone sulfate,-8.285603,x0195,active-noncovalent
c1ccc2cnccc2c1,Isoquinoline,-8.284518,x0540,active-noncovalent
Cc1ccc2c(c1)CC[C@H](O2)C[P@@H](=O)[O-],"(6-METHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL)METHYLPHOSPHINATE",-8.284280,x0749,active-covalent
C[N@@+]1(CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O)CC6CC6,Methylnaltrexone,-8.283707,x1077,active-noncovalent
c1ccc(cc1)c2c(c(c(o2)c3ccccc3)C(=O)[O-])C(=O)[O-],"2,5-DIPHENYLFURAN-3,4-DICARBOXYLIC ACID",-8.283481,x0434,active-noncovalent
c1c(cc(c2c1[nH]c(cc2=O)C(=O)[O-])Cl)Cl,"5,7-Dichlorokynurenic acid",-8.283470,x0678,active-noncovalent
C[C@@H](c1ccc(cc1)CC(C)C)C(=O)[O-],Dexibuprofen,-8.281713,x0749,active-covalent
C[C@@H](c1ccc(cc1)CC(C)C)C(=O)[O-],Ibuprofen,-8.281713,x0749,active-covalent
C[C@@H](C(=O)c1ccccc1)[NH3+],Cathinone,-8.281448,x0678,active-noncovalent
c1cc(cc2c1cc(cc2)S(=O)(=O)[O-])S(=O)(=O)[O-],"Naphthalene-2,6-disulfonic acid",-8.279241,x0749,active-covalent
C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,Aetiocholanolone,-8.277693,x0072,active-noncovalent
C[N@H+]1[C@@H]2c3ccccc3C(=O)[C@H]1C4=C2C(=O)c5ccccc5C4=O,TU-100,-8.275042,x1093,active-noncovalent
C(C(=O)[O-])OP(=O)([O-])[O-],2-Phosphoglycolic Acid,-8.274786,x0397,active-noncovalent
c1(c(nc(c(n1)Cl)N)N)C(=O)NC(=[NH2+])N,Amiloride,-8.274187,x0397,active-noncovalent
c1ccc2c(c1)[nH]c(n2)C(=O)[O-],1h-Benoximidazole-2-Carboxylic Acid,-8.273639,x0678,active-noncovalent
C(C[NH3+])C/[NH+]=C(\N)/NO,Descarboxy-nor-N(Omega)-Hydroxy-L-Arginine,-8.270840,x0104,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)[O-])C,Prasterone sulfate,-8.270839,x0749,active-covalent
COC(=O)Nc1[nH]c2cc(ccc2n1)C(=O)c3ccccc3,Mebendazole,-8.269169,x0195,active-noncovalent
CN(C)c1cccc2c1cccc2S(=O)(=O)N,Dansylamide,-8.268063,x0749,active-covalent
c1cc2c(cc(s2)C(=[NH2+])N)c(c1)I,4-Iodobenzo[B]Thiophene-2-Carboxamidine,-8.263539,x0195,active-noncovalent
c1ccc(c(c1)c2ccc(o2)C(=O)[O-])OC(F)(F)F,5-[2-(TRIFLUOROMETHOXY)PHENYL]-2-FUROIC ACID,-8.261178,x0749,active-covalent
Cc1cccn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,Ocaperidone,-8.260574,x0107,active-noncovalent
CC(CC(=O)[O-])(CC(=O)[O-])O,Meglutol,-8.259262,x0397,active-noncovalent
CC(C)(C)C(=O)NNCc1ccccc1,Pivhydrazine,-8.258900,x0678,active-noncovalent
c1cc(ccc1C[C@H](C(=O)[O-])[NH3+])I,4-Iodo-D-phenylalanine,-8.258878,x1077,active-noncovalent
Cc1cc(c(cc1)/[NH+]=C/N(/C=[NH+]/c2c(cc(cc2)C)C)C)C,Amitraz,-8.258758,x0104,active-noncovalent
CCN(c1ccccc1C)C(=O)/C=C/C,Crotamiton,-8.258624,x0678,active-noncovalent
c1c(cc(c2c1c(c(cc2O)O)O)O)O,"naphthalene-1,2,4,5,7-pentol",-8.254675,x0397,active-noncovalent
c1[nH]c2c(n1)c(=O)[nH]cn2,Hypoxanthine,-8.254661,x0678,active-noncovalent
CC(C)n1c2c(c(n1)c3cccc(c3)O)c(ncn2)N,"3-[4-AMINO-1-(1-METHYLETHYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL]PHENOL",-8.252977,x0434,active-noncovalent
C[C@@H]([C@@H](c1ccccc1)O)[NH2+]C,Ephedrine,-8.252539,x0195,active-noncovalent
c1ccc(cc1)NC(=S)N,N-Phenylthiourea,-8.252433,x0678,active-noncovalent
C[C@@H](Cc1ccc2c(c1)OCO2)[NH2+]C(C)C,"3,4-Methylenedioxy-N-isopropylamphetamine",-8.247872,x0161,active-noncovalent
c1ccc2c(c1)C=CCN=N2,Benzodiazepine,-8.247625,x0195,active-noncovalent
CC[NH2+][C@@H](C)Cc1ccc2c(c1)OCO2,Methylenedioxyethamphetamine,-8.243757,x0161,active-noncovalent
CC1(Cc2c(sc(n2)N3CCOCC3)C(=O)C1)C,"5,5-dimethyl-2-morpholin-4-yl-5,6-dihydro-1,3-benzothiazol-7(4H)-one",-8.240270,x0749,active-covalent
CC(C)(C)c1ccc(cc1)CN2CC[NH+](CC2)[C@H](c3ccccc3)c4ccc(cc4)Cl,Buclizine,-8.239141,x0104,active-noncovalent
CC(C)(C)[C@H](/C=C/c1ccc2c(c1)OCO2)O,Stiripentol,-8.238860,x0161,active-noncovalent
C[C@]12CCC(=O)C=C1[C@H](C[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)[C@H](C=O)O)C)O)F,Flurandrenolide,-8.234793,x0874,active-noncovalent
C[C@@H](C(=O)[C@H]1CNc2c(c(=O)[nH]c(n2)N)N1)O,"L-erythro-7,8-dihydrobiopterin",-8.234267,x0195,active-noncovalent
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1([C@H](C=O)O)O)C)O)F)C,Dexamethasone,-8.233694,x0678,active-noncovalent
CC(C)(C)Nc1nc(c(s1)C(=O)c2ccccc2)N,"[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone",-8.233192,x0161,active-noncovalent
c1c(c(cc(c1Cl)Cl)Cl)OCC#CI,Haloprogin,-8.232437,x0195,active-noncovalent
c1c(c(cc(c1N2CC2)N(=O)=O)N(=O)=O)C(=O)N,Tretazicar,-8.231679,x0195,active-noncovalent
COc1cc2cnc-3c(c2cc1OC)Cc4c3cc5c(c4)OCO5,"2,3-DIMETHOXY-12H-[1,3]DIOXOLO[5,6]INDENO[1,2-C]ISOQUINOLIN-6-IUM",-8.231147,x0749,active-covalent
B1(OCCO1)OCCCC[NH3+],"4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium",-8.229801,x0161,active-noncovalent
c1c(cc(c(c1Cl)NC2=[NH+]CCN2)Cl)N,Apraclonidine,-8.228703,x0678,active-noncovalent
Cc1ccc(c(c1)N(=O)=O)NCCC[NH3+],Epicept NP-1,-8.228505,x1334,active-covalent
C[C@H]1[C@@](OCC([NH2+]1)(C)C)(c2cccc(c2)Cl)O,Radafaxine,-8.227618,x0195,active-noncovalent
c1ccc(cc1)Cn2ccnc2,1-benzylimidazole,-8.226871,x0195,active-noncovalent
C[C@]12CCC(=O)C=C1C[C@H]([C@@H]3[C@]24[C@H](O4)C[C@]5([C@H]3CC[C@@]56CCC(=O)O6)C)C(=O)OC,Eplerenone,-8.226517,x1077,active-noncovalent
C(CC(=O)[O-])CC(=O)[O-],Glutaric Acid,-8.225920,x0397,active-noncovalent
c1cc2cc(ccc2c(c1)O)O,"1,6-DIHYDROXY NAPHTHALENE",-8.225857,x0195,active-noncovalent
Cc1c(c(c(cn1)CO)C[NH3+])O,Pyridoxamine,-8.224558,x0540,active-noncovalent
C1CCC(CC1)C[C@@H](CO)[NH3+],1-Hydroxy-2-Amino-3-Cyclohexylpropane,-8.223312,x0195,active-noncovalent
c1cc(c2c(c1)OCCO2)N3CC[NH2+]CC3,Eltoprazine,-8.222124,x0195,active-noncovalent
c1cc(ncc1[C@H]2C[C@@H]3CC[C@H]2[NH2+]3)Cl,Epibatidine,-8.216853,x0749,active-covalent
CCOP(=O)(Cc1ccc(cc1)C)OCC,Diethyl 4-Methylbenzylphosphonate,-8.215959,x0434,active-noncovalent
CCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C)C,Rimexolone,-8.215210,x0749,active-covalent
C[C@@]1(CC[C@H](C1(C)C)/C=C/C=C2C[C@H](C[C@@H](C2)O)O)CCC#CC(C(F)(F)F)(C(F)(F)F)O,"(1R,3R)-5-[(2E)-3-{(1S,3R)-2,2,3-trimethyl-3-[6,6,6-trifluoro-5-hydroxy-5-(trifl",-8.214505,x0161,active-noncovalent
CC(C)(C)c1cc(n(n1)c2cccc(c2)N)NC(=O)Nc3ccccc3,1-[1-(3-aminophenyl)-3-tert-butyl-1H-pyrazol-5-yl]-3-phenylurea,-8.214261,x0195,active-noncovalent
C[C@](Cc1ccc(cc1)O)(C(=O)[O-])[NH3+],Metyrosine,-8.213871,x0678,active-noncovalent
CC(C)(C)C(=O)Nc1cccnc1C(=O)Nc2nccs2,"3-[(2,2-DIMETHYLPROPANOYL)AMINO]-N-1,3-THIAZOL-2-YLPYRIDINE-2-CARBOXAMIDE",-8.213244,x0195,active-noncovalent
C([C@@H]1[C@@H]([C@H](C2=Nc3c(=O)[nH]c(nc3N[C@@H]2O1)N)[S-])[S-])OP(=O)([O-])[O-],Molybdenum cofactor,-8.212620,x0678,active-noncovalent
c1cc(ncc1CN\2CCS/C2=N\C#N)Cl,"{(2Z)-3-[(6-chloropyridin-3-yl)methyl]-1,3-thiazolidin-2-ylidene}cyanamide",-8.211166,x0749,active-covalent
C[C@H]([C@H](c1cnc2c(n1)c(=O)[nH]c(n2)N)O)O,Biopterin,-8.210232,x0397,active-noncovalent
C[NH2+]C[C@@H](c1cccc(c1)O)O,Phenylephrine,-8.209882,x0195,active-noncovalent
CC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2N,Tacedinaline,-8.209475,x1093,active-noncovalent
c1c(cc(c2c1[nH]c(c2CCC(=O)[O-])C(=O)[O-])Cl)Cl,Mdl-29951,-8.209234,x0749,active-covalent
CC[C@H](C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](C(=C)[C@@H](C3)O)O)C,Becocalcidiol,-8.207868,x0874,active-noncovalent
c1cnc(nc1c2cc3c([nH]2)[C@H](CNC3=O)CCF)N,"(7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydro-4H-pyrrolo[3",-8.207827,x0831,active-covalent
C=C/C=N/[C@@H]1CCc2c1cccc2O,4-HYDROXY-N-PROPARGYL-1(R)-AMINOINDAN,-8.204722,x0195,active-noncovalent
C[N+](C)(C)c1cccc(c1)C(C(F)(F)F)(O)O,"M-(N,N,N-Trimethylammonio)-2,2,2-Trifluoro-1,1-Dihydroxyethylbenzene",-8.201869,x0104,active-noncovalent
Cc1c(c(=O)n(n1C)c2ccccc2)N(C)C,Aminophenazone,-8.201104,x0749,active-covalent
CCOCn1c(c(c(=O)[nH]c1=O)C(C)C)SC2CCCCC2,"6-(cyclohexylsulfanyl)-1-(ethoxymethyl)-5-(1-methylethyl)pyrimidine-2,4(1H,3H)-d",-8.200170,x0874,active-noncovalent
CCCOc1ccc2c(c1)[nH]c(n2)NC(=O)OC,Oxibendazole,-8.198368,x1077,active-noncovalent
COc1ccc(cc1)C(=O)N2CCCC2=O,Aniracetam,-8.198207,x0749,active-covalent
Cc1ccc(cc1)CCC(=O)[O-],3-(P-Tolyl)Propionic Acid,-8.197846,x1392,active-covalent
CC1=CC[C@@H](CC1)[N@H+](C)CCC=C(C)C,S-azabisabolene,-8.197637,x0104,active-noncovalent
c1cc(ccc1C[NH3+])NC(=O)C(=O)[O-],"[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,",-8.196931,x1412,active-covalent
CC(C)CCC[C@](C)([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O,20-hydroxycholesterol,-8.195089,x0104,active-noncovalent
c1cc(ccc1Sc2cc(c(cc2Cl)Cl)Cl)Cl,Tetrasul,-8.193975,x0161,active-noncovalent
C[NH+](C)Cc1nnc2n1-c3ccc(cc3[C@@H](N=C2)c4ccccc4)Cl,Adinazolam,-8.193320,x0195,active-noncovalent
Cc1cccc(c1OC[C@@H](C)[NH3+])C,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",-8.193022,x0195,active-noncovalent
CCC1(C(=O)NCNC1=O)c2ccccc2,Primidone,-8.191757,x0678,active-noncovalent
CC[C@@H]([C@@H](c1ccc(c2c1ccc(=O)[nH]2)O)O)[NH2+]C(C)C,Procaterol,-8.190609,x1077,active-noncovalent
c1cn(cc(c1=O)[O-])C[C@@H](C(=O)[O-])[NH3+],Mimosine,-8.187805,x0107,active-noncovalent
c1ccc(c(c1)NCCC[NH3+])N(=O)=O,N-(3-AMINOPROPYL)-2-NITROBENZENAMINE,-8.187611,x0195,active-noncovalent
CC(C)c1c(c2cc(ccc2[nH]c1=O)F)OC#CC3CC3,4-[(CYCLOPROPYLETHYNYL)OXY]-6-FLUORO-3-ISOPROPYLQUINOLIN-2(1H)-ONE,-8.186555,x0195,active-noncovalent
C([C@@H](C(=O)[O-])[NH3+])SS(=O)(=O)[O-],S-sulphocysteine,-8.186016,x0397,active-noncovalent
CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C,Fluocinonide,-8.184811,x1077,active-noncovalent
c1cc2c(cc(c(c2nc1)O)Cl)Cl,Chloroxine,-8.184093,x0195,active-noncovalent
c1cc(cc(c1)n2nc3c(=O)[nH]c(nc3n2)N)C(=O)[O-],"3-(5-amino-7-hydroxy-(1,2,3)triazolo(4,5-d)pyrimidin-2-yl)benzoic acid",-8.183857,x0749,active-covalent
CCc1ccc2c(c1)N(c3ccccc3S2)C[C@@H](C)C[NH+](C)C,Etymemazine,-8.183055,x0072,active-noncovalent
[H]/N=C\1/C=C(C(=O)C=C1[O-])C[C@@H](C(=O)[O-])[NH3+],"3-(4-Hydroxy-3-Imino-6-Oxo-Cyclohexa-1,4-Dienyl)-Alanine",-8.182240,x1418,active-covalent
c1cc(c(c(c1)Br)NC2=[NH+]CCN2)F,Romifidine,-8.182166,x0195,active-noncovalent
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@@]4([C@H](C=O)O)O)C)O)F,Fludrocortisone,-8.179886,x0678,active-noncovalent
C[C@@H]([C@@H](c1ccccc1)O)[NH+](C)C,DL-Methylephedrine,-8.179488,x0161,active-noncovalent
c1cc(c(c2c1CCC[NH2+]C2)Cl)Cl,"8,9-Dichloro-2,3,4,5-Tetrahydro-1h-Benzo[C]Azepine",-8.179276,x0749,active-covalent
c1ccc(cc1)c2cnc[nH]2,4-Phenyl-1h-Imidazole,-8.178530,x0678,active-noncovalent
c1cc(c(cc1N)O)C(=O)[O-],Aminosalicylic acid,-8.178270,x0678,active-noncovalent
C[C@H](Cc1ccccc1)[N@@H+](C)CC=C,N-METHYL-N-[(1R)-1-METHYL-2-PHENYLETHYL]PROP-2-EN-1-AMINE,-8.177457,x0072,active-noncovalent
C[C@@H]1C[N@](CC[NH2+]1)c2c(cc3c(c2OC)n(cc(c3=O)C(=O)[O-])C4CC4)F,Gatifloxacin,-8.175415,x0749,active-covalent
B1(c2ccc(cc2CO1)F)O,Tavaborole,-8.175386,x0195,active-noncovalent
CCc1c(c(nc(n1)N)N)c2ccccc2,"6-ETHYL-5-PHENYLPYRIMIDINE-2,4-DIAMINE",-8.175291,x0195,active-noncovalent
c1cc2c(cc(c(c2nc1)O)I)Cl,Clioquinol,-8.172704,x0195,active-noncovalent
CCC1=C[C@@H]2[C@H](C1)C[C@@]2(CC(=O)[O-])C[NH3+],Mirogabalin,-8.171089,x1334,active-covalent
CCC(=O)N(c1ccccc1)[C@@H]2CC[N@@H+](C[C@@H]2C)CCc3cccs3,3-Methylthiofentanyl,-8.170733,x1077,active-noncovalent
COC(=O)Nc1[nH]c2cc(ccc2n1)[S@](=O)c3ccccc3,Oxfendazole,-8.170349,x0195,active-noncovalent
c1c(cc(c(c1Sc2cc(cc(c2O)Cl)Cl)O)Cl)Cl,Bithionol,-8.169826,x0161,active-noncovalent
Cc1c(ssc1=S)c2cnccn2,Oltipraz,-8.167756,x0749,active-covalent
c1[nH]c2c(n1)c(ncn2)Br,6-bromopurine,-8.162199,x0678,active-noncovalent
C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O,Fluocinolone acetonide,-8.159698,x1077,active-noncovalent
CC[C@@]1(CCC(=O)NC1=O)c2ccccc2,Glutethimide,-8.159465,x0195,active-noncovalent
C(C(=O)[O-])N1C(=O)C(=O)N[C@@]1(C[NH3+])O,"(2R)-2-(aminomethyl)-2,4-dihydroxy-5-oxo-3-(2-oxoethyl)-2,5-dihydro-1h-imidazol-",-8.159104,x0397,active-noncovalent
CC(C)c1c(c2ccccn2n1)C(=O)C(C)C,Ibudilast,-8.158834,x0678,active-noncovalent
COc1ccc(cc1OC)CCC(=O)[O-],"3-(3,4-Dimethoxyphenyl)Propionic Acid",-8.157972,x0759,active-covalent
c1ccc(c(c1)/C=C/C(=O)C(=O)[O-])O,2-Hydroxybenzalpyruvate,-8.155440,x0749,active-covalent
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N3C(=O)[C@H]([NH2+]C3(C)C)c4ccccc4)C(=O)[O-])C,Hetacillin,-8.155181,x0831,active-covalent
c1ccc(cc1)C(c2ccc(cc2)F)(c3ccc(cc3)F)C(=O)N,Senicapoc,-8.150712,x0072,active-noncovalent
CS(=O)(=O)Nc1cccc2c1nccc2,N-(QUINOLIN-8-YL)METHANESULFONAMIDE,-8.149688,x0195,active-noncovalent
Cc1c(c(no1)c2c(cccc2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],Dicloxacillin,-8.149154,x0072,active-noncovalent
Cn1c2ccccc2ccc1=O,1-Methyl-2-quinolone,-8.149032,x0195,active-noncovalent
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)[O-])/C)/C,Isotretinoin,-8.148855,x0830,active-covalent
C[C@@H](C(=O)c1nnc(o1)C(C)(C)C)[NH3+],"(2S)-2-AMINO-1-(5-TERT-BUTYL-1,3,4-OXADIAZOL-2-YL)PROPAN-1-ONE",-8.148833,x0195,active-noncovalent
[H]/N=c/1\nn/c(=N\[H])/c1=NNc2cc(ccc2)C(=O)[O-],3-(5-Amino-3-imino-3H-pyrazol-4-ylazo)-benzoic acid,-8.147835,x0749,active-covalent
COc1cc(nc(n1)OC)NS(=O)(=O)c2ccc(cc2)N,Sulfadimethoxine,-8.147144,x0195,active-noncovalent
C[C@H](C(=O)[O-])NS(=O)(=O)c1ccc(cc1)OC,N-[(4-methoxyphenyl)sulfonyl]-D-alanine,-8.146156,x0830,active-covalent
C[C@H](C[P@@](=O)([C@H](CC(=O)[O-])[NH3+])[O-])C(=O)[O-],3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-Propionic Acid,-8.144497,x0397,active-noncovalent
Cc1c2ccc(c(c2oc(=O)c1Br)Br)O,"3,8-DIBROMO-7-HYDROXY-4-METHYL-2H-CHROMEN-2-ONE",-8.143710,x0195,active-noncovalent
C[C@@H](Cc1ccc2c(c1)OCO2)[NH3+],Tenamfetamine,-8.143455,x0195,active-noncovalent
c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F,Efavirenz,-8.143311,x0195,active-noncovalent
C[C@@H](Cc1cc2c(c(c1)OC)OCO2)[NH3+],MMDA,-8.142098,x0195,active-noncovalent
CC(=CCn1cnc(=[NH2+])c2c1nc[nH]2)C,3-(3-Methyl-2-buten-1-yl)-3H-purin-6-amine,-8.141670,x0107,active-noncovalent
C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,Medrysone,-8.141653,x1077,active-noncovalent
C[n+]1cccc(c1)OC(=O)N(C)C,Pyridostigmine,-8.139699,x0195,active-noncovalent
C[C@@H](c1ccccc1)N(C)C=O,N-Methyl-N-(Methylbenzyl)Formamide,-8.139530,x0678,active-noncovalent
Cc1cc(cc(c1CC2=[NH+]CCN2)C)C(C)(C)C,Xylometazoline,-8.139528,x0195,active-noncovalent
CC[C@@H]1[C@@H](/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](C(=O)O1)C)O)C)C)C,"(3R,4S,5S,7R,9E,11R,12R)-12-ETHYL-4-HYDROXY-3,5,7,11-TETRAMETHYLOXACYCLODODEC-9-",-8.138972,x0195,active-noncovalent
c1ccc(cc1)[C@@H]2CNc3c(c(nc(n3)N)N)N2,"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",-8.136619,x0678,active-noncovalent
c1cc(ccc1NC(=O)Nc2ccc(c(c2)Cl)Cl)Cl,Triclocarban,-8.136365,x1093,active-noncovalent
Cc1cc(c(c(c1)I)O)C(=O)Nc2ccc(c(c2)Cl)C(=[NH2+])N,N-(4-CARBAMIMIDOYL-3-CHORO-PHENYL)-2-HYDROXY-3-IODO-5-METHYL-BENZAMIDE,-8.132529,x1334,active-covalent
c1c(c(=O)[nH]o1)C[C@@H](C(=O)[O-])[NH3+],(S)-DES-ME-AMPA,-8.132175,x0397,active-noncovalent
CC(C)(Cc1ccccc1Cl)[NH3+],Clortermine,-8.131664,x0678,active-noncovalent
Cn1c(=O)cc(c2c1c3c(cc2)OCO3)OC,"6-methoxy-9-methyl[1,3]dioxolo[4,5-h]quinolin-8(9H)-one",-8.131173,x0195,active-noncovalent
c1ccc(c(c1)C(=O)[O-])NC2CCCCC2,2-(cyclohexylamino)benzoic acid,-8.130783,x0749,active-covalent
CCC(=O)N(c1ccccc1)C2CC[NH+](CC2)C[C@H](C)c3ccccc3,β-Methylfentanyl,-8.126843,x0072,active-noncovalent
c1ccnc(c1)C(=O)c2cnn3c2nccc3c4ccncc4,Ocinaplon,-8.126430,x0072,active-noncovalent
c1c(cc(c(c1I)[O-])I)C[C@@H](C(=O)[O-])[NH3+],"3,5-Diiodotyrosine",-8.125792,x0830,active-covalent
c1ccc(c(c1)C2=N[C@@H](C(=O)Nc3c2cc(cc3)Cl)O)Cl,Lorazepam,-8.123451,x0434,active-noncovalent
C([C@H](C(=O)[O-])O)C(=O)[O-],Malate Ion,-8.121599,x0397,active-noncovalent
C([C@H](C(=O)[O-])O)C(=O)[O-],Malate Like Intermediate,-8.121599,x0397,active-noncovalent
c1cc2c(cc1C(=[NH2+])N)nc[nH]2,5-Amidino-Benzimidazole,-8.119345,x0195,active-noncovalent
CCOC(=O)c1c(nn(c1C)c2ccc(cc2)OC)C,"1-(4-Methoxyphenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",-8.118567,x0749,active-covalent
CC[C@H](C)[C@@H]1C(=O)N[C@@H](C(=O)N1[C@H](c2ccc(nc2C)C)C(=O)N3CCOCC3)C4Cc5ccccc5C4,Epelsiban,-8.117161,x0161,active-noncovalent
c1cc(ccc1CC(=O)C(=O)[O-])C(=[NH2+])N,Amido Phenyl Pyruvic Acid,-8.114545,x1077,active-noncovalent
C(C(CC(=O)[O-])O)C(=O)[O-],3-hydroxyglutaric acid,-8.112601,x0397,active-noncovalent
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,"(3BETA)-CHOLEST-5-ENE-3,25-DIOL",-8.112440,x1077,active-noncovalent
c1ccc(cc1)C(c2ccccc2)(c3ccccc3Cl)n4ccnc4,Clotrimazole,-8.112062,x0678,active-noncovalent
c1cc(c(cc1[C@@H](C(=O)[O-])[NH3+])Cl)O,3-Chloro-4-Hydroxyphenylglycine,-8.111869,x1334,active-covalent
Cc1cc(=O)oc2c1ccc(c2)O,Hymecromone,-8.111824,x0195,active-noncovalent
CC1=C[C@H]2Cc3c(ccc(=O)[nH]3)[C@@]4(C1)[C@@H]2CCC[NH2+]4,Huperzine B,-8.111438,x0072,active-noncovalent
c1ccc(c(c1)c2nnc(s2)S(=O)(=O)N)Cl,"5-(2-chlorophenyl)-1,3,4-thiadiazole-2-sulfonamide",-8.110352,x0195,active-noncovalent
c1ccc2c(c1)C(=O)N[C@]2(c3ccc(c(c3)S(=O)(=O)N)Cl)O,Chlorthalidone,-8.109246,x0072,active-noncovalent
