SMILES,TITLE,Hybrid2,docked_fragment,site
CC(C)[NH2+]C[C@@H](c1cc(cc(c1)O)O)O,BRD-A07780951-065-10-0,-8.285376,x0434,active-noncovalent
CC(C)[NH2+]C[C@@H](c1cc(cc(c1)O)O)O,BRD-A07780951-001-08-9,-8.285376,x0434,active-noncovalent
C1COCCN1C(=[NH2+])NC(=[NH2+])N,BRD-K57291914-003-10-2,-8.284554,x0195,active-noncovalent
C1COCCN1C(=[NH2+])NC(=[NH2+])N,BRD-K57291914-003-09-4,-8.284554,x0195,active-noncovalent
CC[C@@]12CCC[N@H+]3[C@@H]1c4c(c5ccccc5n4[C@@](C2)(C(=O)OC)O)CC3,BRD-K89704198-001-12-3,-8.284317,x0195,active-noncovalent
c1cc(ccc1C(=O)[O-])NC(=O)CCn2cnc3c2nc[nH]c3=O,BRD-K21612934-001-01-1,-8.284295,x0831,active-covalent
Cn1c2ccc(cc2nc1CCCC(=O)[O-])N(CCCl)CCCl,BRD-K17068645-003-05-9,-8.284176,x0104,active-noncovalent
Cn1c2ccc(cc2nc1CCCC(=O)[O-])N(CCCl)CCCl,BRD-K17068645-003-04-2,-8.284176,x0104,active-noncovalent
Cc1c(nc[nH]1)c2ccc(cc2)Cl,BRD-K06388517-001-01-2,-8.284163,x0749,active-covalent
CN1(=O)[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)c4ccccc4,BRD-A49906757-004-09-8,-8.284106,x0072,active-noncovalent
c1c(cc(c2c1[nH]c(cc2=O)C(=O)[O-])Cl)Cl,BRD-K60287130-001-05-7,-8.283470,x0678,active-noncovalent
c1c(cc(c2c1[nH]c(cc2=O)C(=O)[O-])Cl)Cl,BRD-K60287130-001-06-5,-8.283470,x0678,active-noncovalent
C/C(=C\c1ccc(cc1)C(=O)[O-])/c2ccc3c(c2)C(CCC3(C)C)(C)C,BRD-K49685476-001-16-7,-8.283151,x0104,active-noncovalent
C/C(=C\c1ccc(cc1)C(=O)[O-])/c2ccc3c(c2)C(CCC3(C)C)(C)C,BRD-K49685476-001-15-9,-8.283151,x0104,active-noncovalent
C/C(=C\c1ccc(cc1)C(=O)[O-])/c2ccc3c(c2)C(CCC3(C)C)(C)C,BRD-K49685476-001-14-2,-8.283151,x0104,active-noncovalent
C[C@@H](c1ccccc1)NC(=O)/C(=C/c2ccc(c(c2)O)O)/C#N,BRD-K17415526-001-03-5,-8.282710,x0678,active-noncovalent
CCCCCCCCc1ccc(cc1)c2ccc(cc2)C(=O)[O-],BRD-K93176058-001-04-4,-8.281613,x0161,active-noncovalent
CCCCCCCCc1ccc(cc1)c2ccc(cc2)C(=O)[O-],BRD-K93176058-001-03-6,-8.281613,x0161,active-noncovalent
c1cc(ccc1CN(c2ccc(cc2)C#N)n3cnnc3)Br,BRD-K38398115-001-01-9,-8.280618,x0678,active-noncovalent
CC(C)c1cc2c(cc1S(=O)(=O)[O-])[C@]3(CCC[C@@]([C@@H]3CC2)(C)C(=O)[O-])C,BRD-K03353589-236-01-4,-8.280455,x0749,active-covalent
c1cc(c(cc1Cl)O)Oc2ccc(cc2Cl)Cl,BRD-K41731458-001-15-1,-8.280219,x0749,active-covalent
Cc1nnc(n1C2C[C@H]3CC[C@@H](C2)[NH+]3CC[C@@H](c4ccccc4)NC(=O)C5CCC(CC5)(F)F)C(C)C,BRD-A04352665-001-05-3,-8.279219,x0874,active-noncovalent
Cc1nnc(n1C2C[C@H]3CC[C@@H](C2)[NH+]3CC[C@@H](c4ccccc4)NC(=O)C5CCC(CC5)(F)F)C(C)C,BRD-A04352665-001-06-1,-8.279219,x0874,active-noncovalent
c1ccc2c(c1)c(=O)n(c(=S)[nH]2)CC[NH+]3CCC(CC3)C(=O)c4ccc(cc4)F,BRD-K00610438-003-03-3,-8.278597,x0107,active-noncovalent
c1ccc2c(c1)c(=O)n(c(=S)[nH]2)CC[NH+]3CCC(CC3)C(=O)c4ccc(cc4)F,BRD-K00610438-003-02-5,-8.278597,x0107,active-noncovalent
c1ccc2c(c1)cc(c(n2)C(=O)[O-])CC(=O)[O-],BRD-K06159959-001-02-0,-8.278330,x0678,active-noncovalent
c1cc(cnc1)C(=O)NO,BRD-K28030264-001-02-7,-8.277518,x0397,active-noncovalent
Cc1cccc(c1OC[C@H](C)[NH3+])C,BRD-A64092382-003-19-1,-8.276011,x0195,active-noncovalent
Cc1cccc(c1OC[C@H](C)[NH3+])C,BRD-A64092382-003-16-7,-8.276011,x0195,active-noncovalent
Cc1cccc(c1OC[C@H](C)[NH3+])C,BRD-A64092382-003-17-5,-8.276011,x0195,active-noncovalent
Cc1cccc(c1OC[C@H](C)[NH3+])C,BRD-A64092382-003-18-3,-8.276011,x0195,active-noncovalent
c1c(cc(c(c1Cl)[NH+]=C2NCCN2)Cl)N,BRD-K38911213-003-01-6,-8.275959,x1385,active-covalent
CC[C@@]1(CCC(=O)NC1=O)c2ccc(cc2)N,BRD-A25234499-001-17-5,-8.275949,x1385,active-covalent
CC[C@@]1(CCC(=O)NC1=O)c2ccc(cc2)N,BRD-A25234499-001-19-1,-8.275949,x1385,active-covalent
CC[C@@]1(CCC(=O)NC1=O)c2ccc(cc2)N,BRD-A25234499-001-18-3,-8.275949,x1385,active-covalent
CCCCCCCC/C=C\CCCCCCCC(=O)[O-],BRD-M75061779-001-01-2,-8.275096,x0678,active-noncovalent
c1cc(ccc1CS[C@@H](Cn2ccnc2)c3ccc(cc3Cl)Cl)Cl,BRD-A70649075-008-29-0,-8.274795,x0678,active-noncovalent
c1cc(ccc1CS[C@@H](Cn2ccnc2)c3ccc(cc3Cl)Cl)Cl,BRD-A70649075-008-30-8,-8.274795,x0678,active-noncovalent
c1cc(ccc1C(=O)[O-])N[C@@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,BRD-A74648924-001-02-3,-8.274609,x0749,active-covalent
COc1cc2c(cc1OC)ncnc2Nc3ccc(c(c3)Br)O,BRD-K07487750-001-03-3,-8.273545,x0195,active-noncovalent
COc1cc2c(cc1OC)ncnc2Nc3ccc(c(c3)Br)O,BRD-K07487750-001-05-8,-8.273545,x0195,active-noncovalent
COc1cc2c(cc1OC)ncnc2Nc3ccc(c(c3)Br)O,BRD-K07487750-001-04-1,-8.273545,x0195,active-noncovalent
Cc1c(c2c(c(c1O)C)CC[C@@](O2)(C)C(=O)[O-])C,BRD-A17846016-001-13-9,-8.273417,x0749,active-covalent
Cc1cc(c(n(c1=O)C)Nc2ccc(cc2F)I)C(=O)NOCCO,BRD-K37687095-001-06-9,-8.273303,x1392,active-covalent
Cc1cc(c(n(c1=O)C)Nc2ccc(cc2F)I)C(=O)NOCCO,BRD-K37687095-001-07-7,-8.273303,x1392,active-covalent
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)Oc3cc(c4c(c3)O[C@@H](CC4=O)c5ccc(c(c5)O)OC)[O-])O)O)O)O)O)O,BRD-K38903228-001-11-9,-8.271994,x0161,active-noncovalent
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)Oc3cc(c4c(c3)O[C@@H](CC4=O)c5ccc(c(c5)O)OC)[O-])O)O)O)O)O)O,BRD-K38903228-001-12-7,-8.271994,x0161,active-noncovalent
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)Oc3cc(c4c(c3)O[C@@H](CC4=O)c5ccc(c(c5)O)OC)[O-])O)O)O)O)O)O,BRD-K38903228-001-13-5,-8.271994,x0161,active-noncovalent
CC[C@H](c1ccccc1)c2c(=O)c3ccccc3oc2[O-],BRD-A49838158-001-01-1,-8.271743,x0678,active-noncovalent
c1ccc(cc1)CCCn2c(nc(c2c3ccncc3)c4ccc(cc4)F)C#CCCO,BRD-K07074923-001-02-3,-8.271724,x0161,active-noncovalent
c1ccc(cc1)CCCn2c(nc(c2c3ccncc3)c4ccc(cc4)F)C#CCCO,BRD-K07074923-001-01-5,-8.271724,x0161,active-noncovalent
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)F,BRD-K61496577-001-19-4,-8.271636,x0749,active-covalent
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)F,BRD-K61496577-001-20-2,-8.271636,x0749,active-covalent
c1csc2c1[nH]cc(c2=O)C(=O)N[C@H]3C[NH+]4CCC3CC4,BRD-K44164034-003-01-1,-8.271628,x0749,active-covalent
C[NH2+][C@@H](CCC[NH+]=C(N)N)C(=O)[O-],BRD-K20946707-001-01-9,-8.270660,x0678,active-noncovalent
CCn1c2cc(c(cc2[nH]c1=O)Cl)Cl,BRD-K89299012-001-08-6,-8.270514,x0195,active-noncovalent
CCn1c2cc(c(cc2[nH]c1=O)Cl)Cl,BRD-K89299012-001-07-8,-8.270514,x0195,active-noncovalent
CCn1c2cc(c(cc2[nH]c1=O)Cl)Cl,BRD-K89299012-001-06-0,-8.270514,x0195,active-noncovalent
COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4c(c3)CCC(=O)N4,BRD-K13414800-001-01-3,-8.270296,x0104,active-noncovalent
Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)OCC(=O)[O-],BRD-K67563174-001-16-8,-8.270082,x0678,active-noncovalent
Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)OCC(=O)[O-],BRD-K67563174-001-17-6,-8.270082,x0678,active-noncovalent
CC(C)(C)C(=O)[C@@H](Nc1ccc(cc1)Cl)/N=N/c2ccc(cc2)Cl,BRD-K66584608-001-01-3,-8.269421,x0195,active-noncovalent
CC(C)(C)C(=O)[C@@H](Nc1ccc(cc1)Cl)/N=N/c2ccc(cc2)Cl,BRD-K66584608-001-03-9,-8.269421,x0195,active-noncovalent
CC(C)(C)C(=O)[C@@H](Nc1ccc(cc1)Cl)/N=N/c2ccc(cc2)Cl,BRD-K66584608-001-02-1,-8.269421,x0195,active-noncovalent
CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4n[n-]nn4)CO)Cl,BRD-K76205745-237-16-5,-8.268547,x0161,active-noncovalent
CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4n[n-]nn4)CO)Cl,BRD-K76205745-001-06-6,-8.268547,x0161,active-noncovalent
CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4n[n-]nn4)CO)Cl,BRD-K76205745-237-19-9,-8.268547,x0161,active-noncovalent
CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4n[n-]nn4)CO)Cl,BRD-K76205745-237-18-1,-8.268547,x0161,active-noncovalent
C[C@H](Cc1ccc(cc1)OC)[NH2+]C[C@@H](c2ccc(c3c2ccc(=O)[nH]3)O)O,BRD-K25095405-001-01-5,-8.268541,x0434,active-noncovalent
CCOCCOC(=O)/C=C/c1ccc(cc1)OC,BRD-K17828029-001-01-5,-8.268268,x0749,active-covalent
c1cc2c(cc1Cl)[nH]c(cc2=O)C(=O)[O-],BRD-K84214706-001-06-5,-8.267561,x0749,active-covalent
c1cc2c(cc1Cl)[nH]c(cc2=O)C(=O)[O-],BRD-K84214706-001-05-7,-8.267561,x0749,active-covalent
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,BRD-K19507340-001-22-1,-8.267296,x1077,active-noncovalent
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,BRD-K19507340-001-25-4,-8.267296,x1077,active-noncovalent
CCn1cc(c(=O)c2c1cc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-],BRD-K11196887-001-21-2,-8.265566,x0749,active-covalent
CCn1cc(c(=O)c2c1cc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-],BRD-K11196887-001-20-4,-8.265566,x0749,active-covalent
CCn1cc(c(=O)c2c1cc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-],BRD-K11196887-001-22-0,-8.265566,x0749,active-covalent
c1cc(c(c(c1)Cl)Cl)OCCC[NH2+]CCO,BRD-K61734568-003-02-1,-8.264155,x0104,active-noncovalent
c1c([nH]cn1)CCSC(=[NH2+])N,BRD-K33183200-303-02-4,-8.263945,x0195,active-noncovalent
CS(=O)(=O)c1ccc(c2c1[C@@H](C(C2)(F)F)O)Oc3cc(cc(c3)F)C#N,BRD-K20850787-001-01-6,-8.263245,x0104,active-noncovalent
C[C@H](CSC(=O)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)[O-],BRD-K51784806-001-01-6,-8.263102,x0830,active-covalent
c1ccc(cc1)Cn2c3ccccc3nc2N4CC[NH2+]CC4,BRD-K62398570-300-01-2,-8.262736,x0072,active-noncovalent
CC1(CCC(c2c1ccc(c2)C(=O)Nc3ccc(cc3)C(=O)[O-])(C)C)C,BRD-K06854232-001-19-9,-8.262286,x0104,active-noncovalent
CC1(CCC(c2c1ccc(c2)C(=O)Nc3ccc(cc3)C(=O)[O-])(C)C)C,BRD-K06854232-001-22-3,-8.262286,x0104,active-noncovalent
c1cc2c(cc1I)/C(=C/c3cc(c(c(c3)Br)[O-])Br)/C(=O)N2,BRD-K39520573-001-04-6,-8.262082,x0749,active-covalent
c1cc2c(cc1I)/C(=C/c3cc(c(c(c3)Br)[O-])Br)/C(=O)N2,BRD-K39520573-001-03-8,-8.262082,x0749,active-covalent
c1cc2c(cc1I)/C(=C/c3cc(c(c(c3)Br)[O-])Br)/C(=O)N2,BRD-K39520573-001-02-0,-8.262082,x0749,active-covalent
c1ccc2c(c1)CN(C(=O)O2)CC(=O)N,BRD-K92129045-001-01-6,-8.262027,x0195,active-noncovalent
CC1(CCC(c2c1ccc(c2)NC(=O)c3ccc(cc3)C(=O)[O-])(C)C)C,BRD-K36627727-001-05-4,-8.261535,x1077,active-noncovalent
c1cnccc1Cc2cnc[nH]2,BRD-K49519092-303-02-2,-8.261357,x0749,active-covalent
c1cnccc1Cc2cnc[nH]2,BRD-K49519092-303-03-0,-8.261357,x0749,active-covalent
Cc1c(sc-2c1C(=N[C@H](c3n2c(nn3)C)CC(=O)N)c4ccc(cc4)Cl)C,BRD-K15811707-001-01-2,-8.261066,x0831,active-covalent
Cc1c(sc-2c1C(=N[C@H](c3n2c(nn3)C)CC(=O)N)c4ccc(cc4)Cl)C,BRD-K15811707-001-02-0,-8.261066,x0831,active-covalent
CC[C@@H](c1ccccc1)NC(=O)c2c(c(nc3c2cccc3)c4ccccc4)C,BRD-K04414442-001-08-3,-8.260946,x1077,active-noncovalent
CC[C@@H](c1ccccc1)NC(=O)c2c(c(nc3c2cccc3)c4ccccc4)C,BRD-K04414442-001-09-1,-8.260946,x1077,active-noncovalent
C[C@H]1C[C@H](CC([N@@H+]1C)(C)C)OC(=O)[C@H](c2ccccc2)O,BRD-A37942872-003-20-6,-8.260940,x0195,active-noncovalent
c1ccc2c(c1)CC[C@@H]2Nc3c4ccn(c4ncn3)[C@@H]5C[C@H]([C@H](C5)O)COS(=O)(=O)N,BRD-K67844266-003-01-9,-8.260508,x0161,active-noncovalent
c1ccc(c(c1)C/C(=N\Nc2nc(cs2)c3ccc(c(c3)Cl)Cl)/C(=O)[O-])N(=O)=O,BRD-K52366702-001-02-4,-8.260505,x0678,active-noncovalent
c1ccc(c(c1)C/C(=N\Nc2nc(cs2)c3ccc(c(c3)Cl)Cl)/C(=O)[O-])N(=O)=O,BRD-K52366702-001-01-6,-8.260505,x0678,active-noncovalent
CO/N=C(/c1csc(n1)N)\C(=O)/N=C/2\[C@@H]3N(C2=O)[C@H](CCS3)C(=O)[O-],BRD-K04301924-236-03-2,-8.260223,x1077,active-noncovalent
CO/N=C(/c1csc(n1)N)\C(=O)/N=C/2\[C@@H]3N(C2=O)[C@H](CCS3)C(=O)[O-],BRD-K04301924-236-02-4,-8.260223,x1077,active-noncovalent
CO/N=C(/c1csc(n1)N)\C(=O)/N=C/2\[C@@H]3N(C2=O)[C@H](CCS3)C(=O)[O-],BRD-K04301924-236-01-6,-8.260223,x1077,active-noncovalent
C[C@]12CC[C@@H]3C(=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@H]2[C@](C)([C@@H](CCC(C)(C)O)O)O)O,BRD-K28343777-001-01-6,-8.260140,x0161,active-noncovalent
c1cc2c(cc1F)[C@]3(CCO2)C(=O)NC(=O)N3,BRD-A89164055-001-03-3,-8.259608,x0161,active-noncovalent
c1ccc2c(c1)c(c[nH]2)CC[N@@H+](CCO)Cc3ccc(cc3)CCC(=O)N=O,BRD-K56957086-001-06-3,-8.259498,x0749,active-covalent
c1ccc2c(c1)c(c[nH]2)CC[N@@H+](CCO)Cc3ccc(cc3)CCC(=O)N=O,BRD-K56957086-001-09-7,-8.259498,x0749,active-covalent
c1cc(ccc1C[C@H](C(=O)[O-])[NH3+])I,BRD-K66664625-001-01-2,-8.258878,x1077,active-noncovalent
C[C@@H](c1ccc(cc1)CC(C)C)C(=O)NO,BRD-A40940854-001-01-1,-8.258434,x0749,active-covalent
c1cc(cc(c1)n2nccn2)Nc3c(cnc(n3)N[C@@H]4CCCC[C@@H]4[NH3+])C(=O)N,BRD-K53734668-003-04-6,-8.258021,x0161,active-noncovalent
c1cc(cc(c1)n2nccn2)Nc3c(cnc(n3)N[C@@H]4CCCC[C@@H]4[NH3+])C(=O)N,BRD-K53734668-003-02-0,-8.258021,x0161,active-noncovalent
CC(S(=O)(=O)N[C@H]1CC[C@@H](CC1)C(=O)Nc2ncc(cc2)C(F)(F)F)(C)C,BRD-K06357403-001-02-2,-8.258002,x0104,active-noncovalent
CC(S(=O)(=O)N[C@H]1CC[C@@H](CC1)C(=O)Nc2ncc(cc2)C(F)(F)F)(C)C,BRD-K06357403-001-01-4,-8.258002,x0104,active-noncovalent
Cn1cc(c2c1cncc2)c3ccnc(n3)Nc4ccc(cc4OC)N5CC[NH+](CC5)C,BRD-K80935598-001-02-9,-8.257649,x0104,active-noncovalent
Cn1cc(c2c1cncc2)c3ccnc(n3)Nc4ccc(cc4OC)N5CC[NH+](CC5)C,BRD-K80935598-001-01-1,-8.257649,x0104,active-noncovalent
CC[NH+](CC)CC(=O)Oc1ccc(cc1)NC(=O)C,BRD-K54496168-003-01-2,-8.257581,x0104,active-noncovalent
C([C@H](C(=O)[O-])[NH3+])O,BRD-K71822263-001-03-2,-8.256297,x0397,active-noncovalent
C[C@@H](c1ccc(cc1)F)Nc2cc(cc(n2)Nc3cnccn3)c4cnn(c4)C,BRD-K21865955-003-01-5,-8.255767,x0678,active-noncovalent
CCOC(=O)[C@H]1[C@@H]([C@@H]2C(=NC1=C)CC(CC2=O)(C)C)c3ccc(cc3)c4ccccc4,BRD-A56690687-001-01-6,-8.255048,x1077,active-noncovalent
c1cc(oc1)c2nnc3n2nc(s3)C4CCCCC4,BRD-K50905564-001-07-7,-8.254781,x0708,active-covalent
c1[nH]c2c(n1)c(=O)[nH]cn2,BRD-K03739921-001-06-8,-8.254661,x0678,active-noncovalent
CC[NH+](CC)CCC[C@@H](C)Nc1nc(cc(n1)Nc2ccc3c(c2)c(cc([nH+]3)C)N)C,BRD-A80213327-305-08-3,-8.253355,x0104,active-noncovalent
CC[NH+](CC)CCC[C@@H](C)Nc1nc(cc(n1)Nc2ccc3c(c2)c(cc([nH+]3)C)N)C,BRD-A80213327-305-07-5,-8.253355,x0104,active-noncovalent
CC[NH+](CC)CCC[C@@H](C)Nc1nc(cc(n1)Nc2ccc3c(c2)c(cc([nH+]3)C)N)C,BRD-A80213327-305-13-3,-8.253355,x0104,active-noncovalent
CC[NH+](CC)CCC[C@@H](C)Nc1nc(cc(n1)Nc2ccc3c(c2)c(cc([nH+]3)C)N)C,BRD-A80213327-305-11-7,-8.253355,x0104,active-noncovalent
C[NH+]1CCN(CC1)C(=O)c2[nH]c3ccc(cc3n2)Cl,BRD-K15086322-050-02-1,-8.253301,x0195,active-noncovalent
C[NH+]1CCN(CC1)C(=O)c2[nH]c3ccc(cc3n2)Cl,BRD-K15086322-050-01-3,-8.253301,x0195,active-noncovalent
CC(=O)N(C)c1cc(ccc1F)c2ccnc3n2ncc3C(=O)c4cccs4,BRD-K42066335-001-01-0,-8.253090,x0104,active-noncovalent
CCOc1ccccc1OC[C@@H]2C[NH2+]CCO2,BRD-A59198242-003-02-9,-8.250784,x0678,active-noncovalent
Cn1c(cc(=O)n(c1=O)C)NCCC[NH+]2CCN(CC2)c3ccccc3OC,BRD-K73196317-003-14-8,-8.250312,x0161,active-noncovalent
Cn1c(cc(=O)n(c1=O)C)NCCC[NH+]2CCN(CC2)c3ccccc3OC,BRD-K73196317-003-15-5,-8.250312,x0161,active-noncovalent
Cn1c(cc(=O)n(c1=O)C)NCCC[NH+]2CCN(CC2)c3ccccc3OC,BRD-K73196317-003-13-0,-8.250312,x0161,active-noncovalent
C[C@H](Cc1ccc2c(c1)OCO2)[C@@H](C)Cc3ccc(c(c3)OC)O,BRD-K94948151-001-07-4,-8.249751,x0072,active-noncovalent
c1cc2cc([nH]c2c(c1)N(=O)=O)C(=O)[O-],BRD-K02816415-001-01-9,-8.249027,x0195,active-noncovalent
C[NH2+]C[C@@H](c1ccc(cc1)O)O,BRD-A04327189-001-16-9,-8.247826,x0434,active-noncovalent
C[NH2+]C[C@@H](c1ccc(cc1)O)O,BRD-A04327189-003-02-5,-8.247826,x0434,active-noncovalent
C[NH2+]C[C@@H](c1ccc(cc1)O)O,BRD-A04327189-003-03-3,-8.247826,x0434,active-noncovalent
C[NH2+]C[C@@H](c1ccc(cc1)O)O,BRD-A04327189-001-14-4,-8.247826,x0434,active-noncovalent
C[NH2+]C[C@@H](c1ccc(cc1)O)O,BRD-A04327189-001-15-1,-8.247826,x0434,active-noncovalent
Cc1ccccc1C(=O)c2ccc(cc2Cl)Nc3ccc(cc3N)Br,BRD-K42452249-001-02-5,-8.247787,x0161,active-noncovalent
Cc1ccccc1C(=O)c2ccc(cc2Cl)Nc3ccc(cc3N)Br,BRD-K42452249-001-03-3,-8.247787,x0161,active-noncovalent
Cc1ccc(cc1)NC(=O)CCCCCC(=O)Nc2ccccc2N,BRD-K45044657-001-02-2,-8.246964,x1385,active-covalent
COC1(CC[NH+](CC1)CCc2c[nH]c3c2cc(cc3)F)C[S@](=O)c4ccccc4,BRD-K52394958-001-02-7,-8.246887,x1077,active-noncovalent
COC1(CC[NH+](CC1)CCc2c[nH]c3c2cc(cc3)F)C[S@](=O)c4ccccc4,BRD-K52394958-001-03-5,-8.246887,x1077,active-noncovalent
CC[N+](C)(C)c1cccc(c1)O,BRD-K81128206-003-24-4,-8.246325,x0161,active-noncovalent
C[C@@H](Cn1ccc2c1cc(c(c2)F)Cl)[NH3+],BRD-K28007504-051-02-0,-8.245057,x0161,active-noncovalent
C[C@@H](Cn1ccc2c1cc(c(c2)F)Cl)[NH3+],BRD-K28007504-051-01-2,-8.245057,x0161,active-noncovalent
CC[NH2+][C@@H](C)Cc1cccc(c1)C(F)(F)F,BRD-K58626373-003-07-8,-8.244839,x0678,active-noncovalent
COc1ccc(cc1)c2c(c3ccc(cc3o2)OC)C(=O)c4ccc(cc4)C#N,BRD-K78637815-001-02-2,-8.244498,x1392,active-covalent
CCOC(=O)[C@@H]1[C@H]([C@@H](C(=C)N=C1C)C(=O)OCC)c2ccccc2/C=C/C(=O)OC(C)(C)C,BRD-K43586850-001-02-9,-8.243956,x0195,active-noncovalent
C1CCC2(CC1)CC[NH2+]CC2,BRD-K49545903-003-01-4,-8.243912,x0678,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)[O-])C,BRD-K15360631-325-01-4,-8.243103,x1077,active-noncovalent
c1nc2c(nc(nc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl)NC4CCCC4,BRD-K70088346-001-01-6,-8.243065,x0946,active-noncovalent
c1nc2c(nc(nc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl)NC4CCCC4,BRD-K70088346-001-02-4,-8.243065,x0946,active-noncovalent
c1cc(cc(c1)Cl)N2CC[N@@H+](CC2=O)Cc3cncn3Cc4ccc(cc4)C#N,BRD-K10958118-003-01-5,-8.240721,x0161,active-noncovalent
C=CCO[C@H](Cn1ccnc1)c2ccc(cc2Cl)Cl,BRD-A11776908-065-01-5,-8.240651,x0749,active-covalent
CCOC(=O)c1ccccc1OC(=O)N,BRD-K21892374-001-01-6,-8.240365,x1418,active-covalent
CC[C@H]1[C@H](COC1=O)Cc2cncn2C,BRD-K85090592-003-20-2,-8.239864,x0107,active-noncovalent
CC[C@H]1[C@H](COC1=O)Cc2cncn2C,BRD-K85090592-003-18-6,-8.239864,x0107,active-noncovalent
CC[C@H]1[C@H](COC1=O)Cc2cncn2C,BRD-K85090592-008-22-7,-8.239864,x0107,active-noncovalent
CC[C@H]1[C@H](COC1=O)Cc2cncn2C,BRD-K85090592-003-19-4,-8.239864,x0107,active-noncovalent
CC[C@@H](C)[C@@H](C(=O)NCC[NH+]1CCOCC1)[NH3+],BRD-A04649065-001-01-7,-8.239474,x0434,active-noncovalent
COc1cc(nc(n1)OC)NS(=O)(=O)c2ccc(cc2)N,BRD-K71125014-001-27-1,-8.239340,x1334,active-covalent
COc1cc(nc(n1)OC)NS(=O)(=O)c2ccc(cc2)N,BRD-K71125014-001-26-3,-8.239340,x1334,active-covalent
CC(C)[NH+](CC[C@](c1ccccc1)(c2ccccn2)C(=O)N)C(C)C,BRD-A29734509-011-12-8,-8.237773,x0874,active-noncovalent
CC(C)[NH+](CC[C@](c1ccccc1)(c2ccccn2)C(=O)N)C(C)C,BRD-A29734509-011-13-6,-8.237773,x0874,active-noncovalent
CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccccc5c4)O,BRD-K37890730-001-15-1,-8.237311,x0161,active-noncovalent
CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccccc5c4)O,BRD-K37890730-001-16-9,-8.237311,x0161,active-noncovalent
CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccccc5c4)O,BRD-K37890730-001-17-7,-8.237311,x0161,active-noncovalent
CC[C@@]12CCC[N@H+]3[C@@H]1c4c(c5ccccc5n4C(=O)C2)CC3,BRD-K40227168-001-12-9,-8.237022,x0195,active-noncovalent
CC[NH+](CC)CCOC(=O)C1(CCCC1)c2ccccc2,BRD-K59895502-001-01-9,-8.236529,x0195,active-noncovalent
c1ccnc(c1)C(=O)Nc2cccc(c2)Cl,BRD-K66527818-001-02-6,-8.236387,x1093,active-noncovalent
COc1ccc2c(c1)c(ccn2)[C@H]([C@@H]3C[C@@H]4CC[N@H+]3C[C@@H]4C=C)O,BRD-K07940445-310-02-9,-8.236301,x0678,active-noncovalent
C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)C,BRD-K13112821-001-14-1,-8.236082,x0195,active-noncovalent
C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)C,BRD-K13112821-001-17-4,-8.236082,x0195,active-noncovalent
